start,end,no_model,cond,B_X_n,B_Lag_1,Beta_X_n,Beta_Lag_1,R2,series_code,series_name,variant,window,lags
36,60,False,87.74338254264485,0.018836646518602014,-0.03564854291555313,3.6638836645973862,-7.195163718537374,0.974686070056057,25,Производство готовых металличес,adj_smoothed,24,3
37,61,False,80.07164510264084,0.01791891722475978,-0.032963934043763604,3.523683703452022,-6.5358847176456845,0.9749142539484593,25,Производство готовых металличес,adj_smoothed,24,3
38,62,False,79.31494926597435,0.019155568831183876,-0.036264590585357484,3.8459036633849037,-7.177922388118802,0.9770239213133566,25,Производство готовых металличес,adj_smoothed,24,3
39,63,False,78.68101399662075,0.018223097964318133,-0.03410612235669548,3.7065229322554134,-6.835215116139416,0.9803987459640496,25,Производство готовых металличес,adj_smoothed,24,3
40,64,False,85.5658094319887,0.01803052399536944,-0.033753863409530974,3.774233546783932,-7.028519272243971,0.979232175616597,25,Производство готовых металличес,adj_smoothed,24,3
41,65,False,81.20124943055579,0.017733800657526957,-0.033218916517163674,3.7806026834119693,-7.1731502378984615,0.9780608670230778,25,Производство готовых металличес,adj_smoothed,24,3
42,66,False,82.74829623552544,0.017531126784058493,-0.03473393085782203,3.6338850628387087,-7.498825458983189,0.9824998608703163,25,Производство готовых металличес,adj_smoothed,24,3
43,67,False,75.16860311666684,0.017144552452989088,-0.03463888581080146,3.311541722621813,-7.168477797714353,0.987800636327519,25,Производство готовых металличес,adj_smoothed,24,3
44,68,False,66.22183255996931,0.015764855503014538,-0.030620765601097964,2.8298091518601076,-5.996269778006367,0.9799880753910369,25,Производство готовых металличес,adj_smoothed,24,3
45,69,False,59.24492353142835,0.016847181845503607,-0.032138376238825546,3.034336467827222,-6.1974756729507074,0.9752400031069199,25,Производство готовых металличес,adj_smoothed,24,3
46,70,False,53.45943816875689,0.016312989966846526,-0.030516095487250428,3.232120254785486,-6.117615414664426,0.9712669306357474,25,Производство готовых металличес,adj_smoothed,24,3
47,71,False,55.84052021305055,0.016722982884240956,-0.03154733315583785,3.5571585421377976,-6.620108851356306,0.9684031596260282,25,Производство готовых металличес,adj_smoothed,24,3
48,72,False,57.541643010981296,0.01703479275884024,-0.0315781525104424,3.571011720264103,-6.633426734911164,0.9675508014610874,25,Производство готовых металличес,adj_smoothed,24,3
49,73,False,58.66381495574271,0.0169633641995163,-0.031410553632260696,3.640434194621168,-6.647886320717522,0.9713469403766225,25,Производство готовых металличес,adj_smoothed,24,3
50,74,False,62.97977335982712,0.01642480713430459,-0.03063521744083332,4.358743097812328,-7.492197515297621,0.958307280498725,25,Производство готовых металличес,adj_smoothed,24,3
51,75,False,65.0492757469826,0.016016436117863582,-0.02999549392831271,5.769935937964927,-9.878740912438122,0.9376105413929826,25,Производство готовых металличес,adj_smoothed,24,3
52,76,False,67.06113615217953,0.013431866464223393,-0.025127216228014653,5.293359006019316,-9.82681227035333,0.9453420540060193,25,Производство готовых металличес,adj_smoothed,24,3
53,77,False,75.57864006976828,0.011538578646519958,-0.02184656068693821,3.8959088510467543,-8.145837682310635,0.9666052651439638,25,Производство готовых металличес,adj_smoothed,24,3
54,78,False,80.45482731277285,0.011401704084825097,-0.021620802146964498,3.427238997353074,-7.7595181677444565,0.9621774451449588,25,Производство готовых металличес,adj_smoothed,24,3
