model,case,regime,stage,start,end,method,active_threshold,validation_r2,validation_mae,alpha,l1_ratio,support_size,true_lag_count,false_lag_count,hit_rate,false_lag_rate,no_model,coef_mae,coef_mae_true,false_coef_l1,sign_correct_share,support_intersection
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,24,49,stepwise,0.05,1.0,5.181040781584064e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,1.6148698540002277e-16,8.881784197001252e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,24,49,ridge,0.05,0.9999712980301434,0.002463751799492172,0.001,,8.0,2.0,6.0,1.0,0.75,0.0,0.23111977330776856,0.28323018180664794,1.9758571427721587,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,24,49,lasso,0.05,0.9999088772351243,0.003674940839479094,0.001,,3.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.11133224231680132,0.40680421650813137,0.4110462324685519,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,24,49,elastic_net,0.05,0.9999000612972311,0.003990453196011101,0.001,0.95,3.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.11434909282745244,0.41541609588411815,0.42700782933374054,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,27,52,enter,0.05,0.9997451079289082,0.008070056450481164,,,11.0,2.0,9.0,1.0,0.8181818181818182,0.0,0.5881364084753756,0.5509861107556484,5.367528271717836,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,27,52,stepwise,0.05,1.0,2.590520390792032e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,2.220446049250313e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,27,52,ridge,0.05,0.9999729997081648,0.002619271423236443,0.001,,9.0,2.0,7.0,1.0,0.7777777777777778,0.0,0.4124643979706912,0.741541909234186,3.054024559209231,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,27,52,lasso,0.05,0.999289580862841,0.014754154856998417,0.001,,3.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.21733037698796878,0.7977964006086322,0.7950413456503924,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,27,52,elastic_net,0.05,0.9993103347350165,0.014637155135893401,0.001,0.8,3.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.2385034519496011,0.8423770713558805,0.9387838287338512,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,30,55,enter,0.05,0.9999376590150781,0.00437249470691949,,,9.0,2.0,7.0,1.0,0.7777777777777778,0.0,0.46385667459663793,0.4484091600305147,4.205605100501988,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,30,55,stepwise,0.05,1.0,6.476300976980079e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,4.844609562000683e-16,2.6645352591003757e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,30,55,ridge,0.05,0.9998492375860437,0.005298026373779796,0.001,,10.0,2.0,8.0,1.0,0.8,0.0,0.4817513517436324,1.0215942925376407,3.256076284104676,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,30,55,lasso,0.05,0.9997161460059146,0.007251837038708926,0.001,,3.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.22499879848155205,0.8295071064792339,0.8159725703386049,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,30,55,elastic_net,0.05,0.9997229924395334,0.007027330126322488,0.001,0.8,3.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.21639797948654607,0.7979644158591936,0.7844489426336198,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,33,58,enter,0.05,0.9999933339831159,0.0013891965454520354,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6312905572220486,0.8828588425482364,5.178478444346062,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,33,58,stepwise,0.05,0.9978051811275523,0.020475781384794,,,3.0,0.0,3.0,0.0,1.0,0.0,0.7512606146989871,2.0999999999999996,4.063866761688859,0.0,0.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,33,58,ridge,0.05,0.9998725807440602,0.006206415027141772,0.001,,10.0,2.0,8.0,1.0,0.8,0.0,0.47359604416334966,1.0685927623316251,3.072370961133597,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,33,58,lasso,0.05,0.999561748870857,0.010703231765769075,0.003727593720314938,,3.0,1.0,2.0,0.5,0.6666666666666666,0.0,0.38003824652868246,1.4018084013174763,1.3768039091805542,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,33,58,elastic_net,0.05,0.9995059311388599,0.01153663397877902,0.003727593720314938,0.95,3.0,1.0,2.0,0.5,0.6666666666666666,0.0,0.38782735161944726,1.4238825074638317,1.4183358528862573,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,36,61,enter,0.05,0.9999972182554561,0.0009681655466319272,,,9.0,2.0,7.0,1.0,0.7777777777777778,0.0,0.5424386193607514,0.7816737497414847,4.403477313485297,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,36,61,stepwise,0.05,1.0,2.220446049250313e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,2.220446049250313e-16,1.2212453270876722e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,36,61,ridge,0.05,0.9999723030943797,0.0025986697570984187,0.001,,10.0,2.0,8.0,1.0,0.8,0.0,0.45307372114945177,1.0815487552454108,2.8207134221531467,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,36,61,lasso,0.05,0.9996871081887424,0.010328387367601074,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3808026056389328,1.3955853647096068,1.3976579326090468,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,36,61,elastic_net,0.05,0.9996956704310798,0.01009893966240033,0.001,0.8,2.0,1.0,1.0,0.5,0.5,0.0,0.38063696366659555,1.3951398602423608,1.3967268798478294,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,39,64,enter,0.05,0.9999993943030435,0.0004314038796846738,,,6.0,2.0,4.0,1.0,0.6666666666666666,0.0,0.3466432194770434,0.19794831750381836,3.4171787792398405,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,39,64,stepwise,0.05,1.0,1.4617936490897894e-15,,,2.0,2.0,0.0,1.0,0.0,0.0,2.8260222445003984e-16,1.5543122344752192e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,39,64,ridge,0.05,0.9999271533204773,0.0043331497055018224,0.001,,10.0,2.0,8.0,1.0,0.8,0.0,0.5472800401895104,1.4049480370368923,3.21018436801083,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,39,64,lasso,0.05,0.999858696100494,0.00609876554417967,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818430549643848,1.3977878198371105,1.4046979649340123,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,39,64,elastic_net,0.05,0.9998573453317444,0.006097212486459169,0.001,0.95,3.0,1.0,2.0,0.5,0.6666666666666666,0.0,0.3818362512782109,1.3976820531568708,1.4048346577465796,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,42,67,enter,0.05,0.9999998341692631,0.00019594723111173348,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6264121563430375,0.7732719410242537,5.343989837724905,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,42,67,stepwise,0.05,1.0,9.066821367772111e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,2.4223047810003414e-16,1.3322676295501878e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,42,67,ridge,0.05,0.9999069148288452,0.005066103547637572,0.001,,8.0,2.0,6.0,1.0,0.75,0.0,0.493627275724882,1.4094565148350902,2.610987003303522,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,42,67,lasso,0.05,0.9999740154410229,0.002632668669385163,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3825445227417506,1.4013013584565988,1.4053870332460594,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,42,67,elastic_net,0.05,0.9999719237949849,0.002744392879335237,0.001,0.95,2.0,1.0,1.0,0.5,0.5,0.0,0.3825863275858147,1.401308007099162,1.4058335892456377,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,45,70,enter,0.05,0.9999999240460179,0.0001314309985386656,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6331792439679909,0.9004973885235812,5.1639769066007375,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,45,70,stepwise,0.05,1.0,7.031412489292658e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,6.055761952500853e-17,3.3306690738754696e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,45,70,ridge,0.05,0.9999833456622119,0.002318841188069317,0.001,,8.0,2.0,6.0,1.0,0.75,0.0,0.48951293099176285,1.399303973398976,2.5860342941114394,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,45,70,lasso,0.05,0.9999627882610767,0.003394973561085979,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3823751602715976,1.4028351690612326,1.4004564248651086,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,45,70,elastic_net,0.05,0.9999633220474998,0.003355829707805532,0.001,0.95,2.0,1.0,1.0,0.5,0.5,0.0,0.3824044243354596,1.4028568404774284,1.4007349867351997,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,48,73,enter,0.05,0.9999999785566717,8.211899192402579e-05,,,10.0,2.0,8.0,1.0,0.8,0.0,0.5585069493705077,0.7846897026765076,4.57419703772257,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,48,73,stepwise,0.05,1.0,1.86887542478568e-15,,,2.0,2.0,0.0,1.0,0.0,0.0,1.2111523905001707e-16,6.661338147750939e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,48,73,ridge,0.05,0.9999938194117587,0.001248733916955273,0.001,,9.0,2.0,7.0,1.0,0.7777777777777778,0.0,0.5543806964133478,1.563547716460476,2.9710922276258733,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,48,73,lasso,0.05,0.9999685602323392,0.002605423233896398,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38191277371388693,1.4021299875135396,1.3967805358256764,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,48,73,elastic_net,0.05,0.9999690303891436,0.002592750047812934,0.001,0.95,3.0,1.0,2.0,0.5,0.6666666666666666,0.0,0.381936683608656,1.4021710525379452,1.3969614146193259,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,51,76,enter,0.05,0.9999999965398632,3.405066526786701e-05,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6298836817881278,0.8045109725464725,5.319698554576462,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,51,76,stepwise,0.05,0.9999464546065152,0.003033377515355059,,,2.0,0.0,2.0,0.0,1.0,0.0,0.7610799904651717,2.0999999999999996,4.17187989511689,0.0,0.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,51,76,ridge,0.05,0.9999778334404679,0.0026200486501259577,0.001,,10.0,2.0,8.0,1.0,0.8,0.0,0.5625430756195562,1.7286729714552096,2.730627888904698,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,51,76,lasso,0.05,0.9999880046397531,0.001701989571010513,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3815909058753338,1.4008000657498534,1.3958998331289645,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",early,51,76,elastic_net,0.05,0.9999401506373292,0.004293737250450698,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5680001345336099,1.915877158579022,2.416247162711664,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,54,79,enter,0.05,0.9999999999538187,3.117256984134601e-06,,,5.0,2.0,3.0,1.0,0.6,0.0,0.0861039506622381,0.09487075614306373,0.7574019449984917,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,54,79,stepwise,0.05,1.0,4.070817756958907e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,3.2297397080004555e-16,1.7763568394002505e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,54,79,ridge,0.05,0.9999814348759478,0.002444030193615184,0.001,,10.0,2.0,8.0,1.0,0.8,0.0,0.5414488414503865,1.729112240283892,2.4977127753864674,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,54,79,lasso,0.05,0.999993548655121,0.0011556772050280717,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38159612559631717,1.4001339049451778,1.3972895716691334,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,54,79,elastic_net,0.05,0.9999936375134848,0.001135541332514589,0.001,0.95,3.0,1.0,2.0,0.5,0.6666666666666666,0.0,0.3816134930593552,1.4001523013840755,1.3974438208847562,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,57,82,enter,0.05,0.9999999997777628,8.107673961255113e-06,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6164278455814796,0.839948444616857,5.100809412162562,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,57,82,stepwise,0.05,1.0,3.885780586188048e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,1.8167285857502563e-16,9.992007221626409e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,57,82,ridge,0.05,0.9999983683613066,0.0005983867819116898,0.001,,8.0,1.0,7.0,0.5,0.875,0.0,0.5440901045393235,1.75494901818187,2.475093113568819,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,57,82,lasso,0.05,0.9999972463002683,0.0009291781739746244,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38176509978397083,1.4003023300501019,1.3988114375234748,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,57,82,elastic_net,0.05,0.9999972924867246,0.0009286360304999556,0.001,0.95,3.0,1.0,2.0,0.5,0.6666666666666666,0.0,0.3817804226376891,1.4003002813479388,1.3989840863187024,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,60,85,enter,0.05,0.9999999999207392,5.166947654122733e-06,,,11.0,2.0,9.0,1.0,0.8181818181818182,0.0,0.577947002939312,0.7381370643628087,4.881142903606815,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,60,85,stepwise,0.05,1.0,7.956598343146956e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,2.0185873175002846e-16,1.1102230246251565e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,60,85,ridge,0.05,0.9999963279395172,0.0010769350016556951,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5659695044575559,1.8398608579398785,2.545942833153358,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,60,85,lasso,0.05,0.9999997613085841,0.00026826733888303994,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38189589449333927,1.4007823019309944,1.3992902355647439,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,60,85,elastic_net,0.05,0.9999992615860801,0.00041983770023042616,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708495672321651,1.9198857044250002,2.4395738307038144,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,63,88,enter,0.05,0.9999999999829068,2.319315714094383e-06,,,2.0,2.0,0.0,1.0,0.0,0.0,0.2732272142990868,0.18424173412931855,2.637015889031318,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,63,88,stepwise,0.05,1.0,6.846375318521799e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,2.220446049250313e-16,1.2212453270876722e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,63,88,ridge,0.05,0.9999953170149242,0.0012144146208773094,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5628954150278912,1.8563032227461171,2.479243119814569,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,63,88,lasso,0.05,0.9999985977193285,0.00043386127733985314,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3819117510228258,1.4010755026061972,1.3988782560386905,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,63,88,elastic_net,0.05,0.9999988460642389,0.0005093319025185616,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5709493159321982,1.9203580220048744,2.4397264312444307,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,66,91,enter,0.05,0.9999999999965483,1.0030752688091245e-06,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6343225165165759,0.8637121366024074,5.250123408477521,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,66,91,stepwise,0.05,1.0,3.7007434154171886e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,1.6148698540002277e-16,8.881784197001252e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,66,91,ridge,0.05,0.9999992001164112,0.0003616753885218686,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5619434583377496,1.8566810771252866,2.4680158874646723,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,66,91,lasso,0.05,0.9999974350862,0.0006480274775971795,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818535109572782,1.4010471665202373,1.398294287489586,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,66,91,elastic_net,0.05,0.9999986402582685,0.00044175281178709946,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.570694759005515,1.9203423485110673,2.43695765203853,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,69,94,enter,0.05,0.9999999999981767,7.918349320864179e-07,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6086164493664082,0.890071548311971,4.914637846406549,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,69,94,stepwise,0.05,1.0,4.255854927729767e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,1.2111523905001707e-16,6.661338147750939e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,69,94,ridge,0.05,0.9999995692019781,0.00035051494555808177,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.569391498128423,1.8732272461489277,2.516851987114798,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,69,94,lasso,0.05,0.9999976401955301,0.00071992005644785,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38180253631718486,1.4008866550416115,1.3980545894058096,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,69,94,elastic_net,0.05,0.9999955299220806,0.001084892062479174,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5707151121306666,1.9208389188091168,2.4361883958191006,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,72,97,enter,0.05,0.9999999999988262,6.245611047968799e-07,,,11.0,2.0,9.0,1.0,0.8181818181818182,0.0,0.5231461742341872,0.4845026025519472,4.7856027114721655,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,72,97,stepwise,0.05,0.9999980840429958,0.000610915520982025,,,2.0,0.0,2.0,0.0,1.0,0.0,0.7633034243801446,2.0999999999999996,4.196337668181591,0.0,0.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,72,97,ridge,0.05,0.9999992574529466,0.0004888076542143294,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5713031149608986,1.8780332750026085,2.528267714564668,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,72,97,lasso,0.05,0.9999982429236809,0.0007006781409663968,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38178991460095874,1.4007643782360963,1.398160304138353,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,72,97,elastic_net,0.05,0.9999946197000602,0.001227862181160259,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.570744053511166,1.9209133837503833,2.4363578211220593,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,75,100,enter,0.05,0.999999999999895,1.8529006253394561e-07,,,10.0,2.0,8.0,1.0,0.8,0.0,0.6315386928924867,0.8473966567195019,5.25213230837835,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,75,100,stepwise,0.05,1.0,1.8318679906315083e-15,,,2.0,2.0,0.0,1.0,0.0,0.0,1.0092936587501423e-16,5.551115123125783e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,75,100,ridge,0.05,0.999999804295302,0.00020947238138073013,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5711024015841679,1.8776274899875165,2.526871437450815,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,75,100,lasso,0.05,0.9999987107197672,0.0006211559020026791,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.3818069372707082,1.4007529224032973,1.3983704651711946,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,75,100,elastic_net,0.05,0.9999965424886907,0.0009559965299016926,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708091935035687,1.9208590496717979,2.43718302919566,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,78,103,enter,0.05,0.9999999999999998,7.375036970014293e-09,,,4.0,2.0,2.0,1.0,0.5,0.0,0.005698143915188575,0.005952117778360799,0.05077534751035273,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,78,103,stepwise,0.05,1.0,3.515706244646329e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,1.2111523905001707e-16,6.661338147750939e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,78,103,ridge,0.05,0.9999999663360667,8.864231991419687e-05,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5721825804066972,1.8797937571742915,2.5344208701250874,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,78,103,lasso,0.05,0.9999988623704013,0.0005686262380969661,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38182723502433297,1.4008085617880728,1.3984824616915161,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,78,103,elastic_net,0.05,0.9999981232659455,0.0006663921384887916,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708962207082563,1.9209163386320982,2.4380257505266227,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,81,106,enter,0.05,0.9999999999999849,7.099876540387721e-08,,,10.0,2.0,8.0,1.0,0.8,0.0,0.5789766277398236,0.7313444374827667,4.906054030172527,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,81,106,stepwise,0.05,1.0,3.885780586188048e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,2.220446049250313e-16,1.2212453270876722e-15,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,81,106,ridge,0.05,0.9999999145907817,0.00016786180486264937,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.572613962249413,1.8807633940974249,2.537226796548693,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,81,106,lasso,0.05,0.9999987194751959,0.0005682845068764967,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38183437870435616,1.4008582811290982,1.398461603489721,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,81,106,elastic_net,0.05,0.9999984763269275,0.0005785423141038323,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5709179986749245,1.920953676802556,2.438190631819057,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,84,109,enter,0.05,0.9999999999999962,3.53488871877398e-08,,,9.0,2.0,7.0,1.0,0.7777777777777778,0.0,0.6015870785806328,0.8116156251868232,4.994226614013314,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,84,109,stepwise,0.05,1.0,9.992007221626409e-16,,,2.0,2.0,0.0,1.0,0.0,0.0,1.4130111222501992e-16,7.771561172376096e-16,0.0,1.0,2.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,84,109,ridge,0.05,0.9999999705023309,8.377672635097773e-05,0.001,,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5725429976634705,1.8806979451377597,2.536577084022656,1.0,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,84,109,lasso,0.05,0.9999985337567847,0.0005953456864416876,0.001,,2.0,1.0,1.0,0.5,0.5,0.0,0.38182952580983986,1.4008688859849547,1.398387011938329,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,84,109,elastic_net,0.05,0.9999981118015806,0.0006595702984823667,0.003727593720314938,0.2,7.0,1.0,6.0,0.5,0.8571428571428571,0.0,0.5708923077811089,1.9209598388782123,2.4378957078357733,0.5,1.0
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",middle,87,112,enter,0.05,0.9999999999999996,1.2619953286089705e-08,,,2.0,2.0,0.0,1.0,0.0,0.0,0.3285339444113726,0.23281947635114197,3.1482344358228147,1.0,2.0
