series_code,series_name,variant,n_obs,var_omega,acf1,acf2,window,lags,no_model_share,mean_cond,median_cond,sign_stability_x,sign_stability_lag1,mean_r2
07,Добыча металлических руд,adj_unsmoothed,156.0,0.0002443074538698798,0.9617253959551793,0.9469960766687329,36,3,0.0,4.26445807031319,4.15185138034711,1.0,0.7851239669421488,0.3234867970284179
07,Добыча металлических руд,adj_unsmoothed,156.0,0.0002443074538698798,0.9617253959551793,0.9469960766687329,36,6,0.0,5.91731750085241,5.487254808881289,1.0,0.71900826446281,0.432973574042575
07,Добыча металлических руд,adj_unsmoothed,156.0,0.0002443074538698798,0.9617253959551793,0.9469960766687329,48,3,0.0,5.082585748054375,5.169394972991464,1.0,0.926605504587156,0.2888522623165362
07,Добыча металлических руд,adj_unsmoothed,156.0,0.0002443074538698798,0.9617253959551793,0.9469960766687329,48,6,0.0,7.072615090543835,7.152184829933669,1.0,0.8715596330275229,0.38408895421406514
07,Добыча металлических руд,raw,156.0,0.00295072267910155,0.8176763101506759,0.6836756175579316,24,3,0.0,3.928322729688743,3.9338838704954138,1.0,1.0,0.6310020762348021
07,Добыча металлических руд,raw,156.0,0.00295072267910155,0.8176763101506759,0.6836756175579316,24,6,0.0,7.430634226198034,7.521851595864188,1.0,0.9323308270676691,0.7686670800527324
07,Добыча металлических руд,raw,156.0,0.00295072267910155,0.8176763101506759,0.6836756175579316,36,3,0.0,3.99439923786726,4.017271809743712,1.0,1.0,0.5942887332410413
07,Добыча металлических руд,raw,156.0,0.00295072267910155,0.8176763101506759,0.6836756175579316,36,6,0.0,6.385664267878078,6.179904834729169,1.0,1.0,0.7084042285982554
07,Добыча металлических руд,raw,156.0,0.00295072267910155,0.8176763101506759,0.6836756175579316,48,3,0.0,4.082684550997535,4.143467972992233,1.0,1.0,0.566008520844657
07,Добыча металлических руд,raw,156.0,0.00295072267910155,0.8176763101506759,0.6836756175579316,48,6,0.0,6.120883446407509,6.088799063702317,1.0,1.0,0.6832001205639971
07.1,Добыча и обогащение железных,adj_smoothed,156.0,3.006205598270634e-05,0.9903752860577114,0.9651613444503979,24,3,0.0,63.14043623455106,55.39495245428868,1.0,1.0,0.9324300417439021
07.1,Добыча и обогащение железных,adj_smoothed,156.0,3.006205598270634e-05,0.9903752860577114,0.9651613444503979,24,6,0.0,529.9913157864559,388.1465433358137,1.0,1.0,0.9768125219937311
07.1,Добыча и обогащение железных,adj_smoothed,156.0,3.006205598270634e-05,0.9903752860577114,0.9651613444503979,36,3,0.0,83.42363304442544,80.25188130359079,1.0,1.0,0.9286070454489771
07.1,Добыча и обогащение железных,adj_smoothed,156.0,3.006205598270634e-05,0.9903752860577114,0.9651613444503979,36,6,0.0,673.613005953491,499.9393350452712,1.0,1.0,0.969717484162434
07.1,Добыча и обогащение железных,adj_smoothed,156.0,3.006205598270634e-05,0.9903752860577114,0.9651613444503979,48,3,0.0,106.08562233259616,109.32166272193979,1.0,1.0,0.9306720509739644
07.1,Добыча и обогащение железных,adj_smoothed,156.0,3.006205598270634e-05,0.9903752860577114,0.9651613444503979,48,6,0.0,900.0924557628599,655.6479088582144,1.0,1.0,0.9681636056124735
