start,end,var_omega,cond_scaled,mean_abs_pair_corr,regime_label,preferred_tool,mean_x,std_x,rel_range,omega_std,turning_rate,unique_ratio,lag1_autocorr,lag2_autocorr,dominant_period,dominant_acf,corr_omega_x,corr_omega_lag1,start_mean,end_mean,max_x,collapse_ratio,growth_ratio,series_code,series_name,variant,window,lags,interpretability_label,var_q10_threshold,cond_q90_threshold,corr_q90_threshold,center_date
40,64,0.0121029726128921,3.4498119033472503,0.2092125361345245,turbulent_informative,phase_short_forecast,137.03212499999998,11.24902378102392,0.3275655252372391,0.1100135110470172,0.6363636363636364,1.0,-0.0156435333403673,-0.2145368947642929,7.0,0.2360450876893638,-0.6932651059452566,-0.2172143718044991,132.63637500000002,135.963875,156.798,0.8671276100460465,1.025087386472979,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2017-05-01
41,65,0.0201191143502306,2.3381610376733577,0.1978593351939889,turbulent_informative,phase_short_forecast,137.51095833333332,11.965602573903132,0.3525319042755078,0.1418418638845056,0.6818181818181818,1.0,-0.2446510107846688,-0.0541288098841733,7.0,0.1710198614346873,-0.7618299533959957,0.0022200798358698,133.09875,139.085,160.388,0.8671783425193905,1.0449760046581955,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2017-06-01
42,66,0.0188462139117733,2.7923263587608207,0.2017836280749266,turbulent_informative,phase_short_forecast,137.17429166666668,11.802215009194835,0.3533971228209367,0.1372815133649587,0.6818181818181818,1.0,-0.1620872038545515,0.0144317010392415,4.0,0.1545639488924151,-0.8200801822721719,0.1074613914296671,131.705375,140.20825,160.388,0.874181671945532,1.0645598176991635,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2017-07-01
43,67,0.0188592919173579,3.6778896428386303,0.1935381741674835,turbulent_informative,phase_short_forecast,138.370125,11.03214609792862,0.3503429660123527,0.1373291371754658,0.7272727272727273,1.0,-0.3291418990076819,0.0595762321335314,9.0,0.1780967650213626,-0.8122862153048722,0.2129408885347586,134.720125,140.2545,160.388,0.8744700351647255,1.0410805364083504,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2017-08-01
44,68,0.0180797777536716,4.436200888958855,0.1994698440901235,turbulent_informative,phase_short_forecast,139.74595833333333,10.706965079171464,0.3468937533375295,0.1344610640805423,0.6818181818181818,1.0,-0.3117690200023822,-0.0422234101154773,16.0,0.2287069717351317,-0.8120760281513916,0.1652910237388714,138.962,141.67987499999998,160.388,0.883357077836247,1.0195584044558943,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2017-09-01
45,69,0.0188894733970874,4.7554202901330624,0.2019640177891633,turbulent_informative,phase_short_forecast,139.30033333333333,10.965210237635915,0.3480034745071201,0.137438980631724,0.6818181818181818,1.0,-0.3704233377692473,-0.0699937295255768,16.0,0.2176663135227362,-0.839904950798957,0.1290953494010283,139.133375,140.12775,160.388,0.873679764072125,1.007146919277995,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2017-10-01
46,70,0.0202505452311749,4.918060284562264,0.1987198093734945,turbulent_informative,phase_short_forecast,140.47375,10.867603834524273,0.3450965037951931,0.1423044104417533,0.6818181818181818,1.0,-0.4662004612176422,-0.0531538744424599,7.0,0.1919914812702995,-0.8620804232747522,0.1910175263350039,140.101875,141.901,160.388,0.8847357657680126,1.0128415483375937,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2017-11-01
47,71,0.021121016320697,5.172449049246689,0.2024316894921123,turbulent_informative,phase_short_forecast,140.49224999999998,10.854924463310036,0.3450510615354228,0.1453307136179309,0.6818181818181818,1.0,-0.5149188303783704,0.016785529062914,7.0,0.2443080617339672,-0.8649316873275654,0.2674875659221605,139.48262499999998,140.419375,160.388,0.8754980110731476,1.0067158902408098,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2017-12-01
48,72,0.0205575851026444,4.238837828077327,0.2187339734815285,turbulent_informative,phase_short_forecast,140.04366666666667,11.377940274447257,0.3461563179103661,0.1433791655110478,0.6363636363636364,1.0,-0.4161239758964467,-0.0749014809468882,14.0,0.2086914588397992,-0.8255977430061711,0.2075552290505053,142.496125,141.671,160.388,0.8833017432725639,0.9942094916616152,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-01-01
49,73,0.0232428338528728,4.241234739774788,0.2240624127790518,turbulent_informative,phase_short_forecast,140.20345833333332,11.57825502820973,0.3457617991472512,0.1524560062866427,0.6363636363636364,1.0,-0.4688964636327368,-0.1158553949592039,14.0,0.2041131334196908,-0.8470270043594098,0.1348786338027998,140.34912500000002,141.17625,160.388,0.880217036187246,1.0058933391996565,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-02-01
50,74,0.023258084083929,4.504192273462985,0.247992979901182,turbulent_informative,phase_short_forecast,141.317,12.378232698976054,0.3595958023450823,0.1525060132713758,0.6363636363636364,1.0,-0.3152465560831499,-0.2126351077694681,9.0,0.1504363464702102,-0.8056036231323191,0.1250345550621453,139.60924999999995,144.13350000000003,162.728,0.8857326335971684,1.0324065203415966,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-03-01
51,75,0.0229632326959848,4.5790099150230095,0.2530620691757413,turbulent_informative,phase_short_forecast,142.38066666666668,13.298149544412396,0.3778954071479742,0.1515362421864317,0.5909090909090909,1.0,-0.1405727341829436,-0.0780167292344317,5.0,0.1349220005396525,-0.7427829045656705,0.1223283148780597,140.13575,146.75175000000002,165.716,0.8855617441888533,1.0472113646945909,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-04-01
52,76,0.0231684850854082,4.450682011086575,0.2433733886183067,turbulent_informative,phase_short_forecast,143.89679166666667,16.269029985371915,0.5447654467626246,0.1522119741853715,0.5909090909090909,1.0,0.123759573022009,0.1928419107490996,8.0,0.1264439179904073,-0.6174235707578327,0.2034461381612557,138.596,151.4145,190.301,0.795657931382389,1.0924882391988224,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-05-01
53,77,0.0247755738905143,4.016604579188194,0.2373323541355901,turbulent_informative,phase_short_forecast,144.530875,16.399353143524948,0.542375461298494,0.1574025853997144,0.6363636363636364,1.0,0.173697622159013,0.2253621853573986,3.0,0.1758098148691158,-0.6606428136958108,0.074301713458948,138.63987500000002,154.825,190.301,0.8135795397817143,1.116742207103115,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-06-01
54,78,0.0246424896764536,3.620748309296139,0.2252359987424602,turbulent_informative,phase_short_forecast,145.64783333333332,16.464618711210882,0.5382160393735116,0.1569792651163002,0.6363636363636364,1.0,0.1651765009473894,0.3052616497315317,8.0,0.107291210521516,-0.6322938377775089,0.1113327272587699,139.418375,155.62412500000002,190.301,0.8177788083089423,1.1162382648628637,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-07-01
55,79,0.0239944597258107,2.8071858718457263,0.2229486257464517,turbulent_informative,phase_short_forecast,148.20129166666666,18.17199617882592,0.5289427583149157,0.1549014516581775,0.5909090909090909,1.0,0.2557096482980783,0.3072492996652582,3.0,0.3780632198823118,-0.5565535368677186,0.094418424155733,141.57475,162.60975,190.301,0.8544871020120756,1.1485787543329584,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-08-01
56,80,0.0232101716049903,3.040910336762032,0.2406682038597033,turbulent_informative,phase_short_forecast,149.06799999999998,19.036815367422495,0.5258673893793436,0.1523488483874767,0.6363636363636364,1.0,0.3821313322504883,0.3822696836768797,3.0,0.3741795884705471,-0.5620705558306703,0.0853714038997776,135.963875,169.569125,190.301,0.8910574563454737,1.247163079163491,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-09-01
57,81,0.0233550435099323,3.660803739295144,0.268387510183627,turbulent_informative,phase_short_forecast,151.663875,21.131142537560724,0.5657840405304164,0.1528235698769411,0.6363636363636364,1.0,0.44874879441684,0.5116645418244782,5.0,0.3267468563364415,-0.484595543538804,0.1489599254190576,139.085,174.73037499999998,197.72,0.8837263554521545,1.2562848258259336,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-10-01
58,82,0.023248420467754,3.704934272418633,0.3121810518065002,turbulent_informative,phase_short_forecast,155.24958333333333,24.23808795043568,0.6713705619177721,0.1524743272415196,0.5909090909090909,1.0,0.5743082287189112,0.5678372103282474,3.0,0.4191967934346253,-0.3961620246462258,0.1585601644091214,140.20825,181.407,216.141,0.8392993462600803,1.2938396991617829,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-11-01
59,83,0.023632400185268,5.023816619245209,0.3878315534528148,turbulent_informative,phase_short_forecast,157.53979166666667,25.65980401324733,0.6616106248289122,0.1537283324090521,0.6363636363636364,1.0,0.634120557755957,0.6263398706625816,6.0,0.2259134010997925,-0.4190068266826078,0.0703246183021061,140.2545,185.61312499999997,216.141,0.8587594440666045,1.3234022794277542,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2018-12-01
60,84,0.0247278400759826,6.133083861110383,0.4428079285948947,turbulent_informative,phase_short_forecast,158.79454166666665,25.58565497985666,0.6563827629465644,0.1572508825920626,0.6363636363636364,1.0,0.6215890549396237,0.5754050199866518,5.0,0.2578141876417647,-0.4695798013552592,-0.059808010779561,141.67987499999998,183.28925,216.141,0.8480077819571484,1.293685853407197,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-01-01
61,85,0.0249253711645076,6.821330328956502,0.4871232478549568,turbulent_informative,phase_short_forecast,159.71512499999997,25.30000072679923,0.6525994328965401,0.1578777095238833,0.5909090909090909,1.0,0.6103794474276025,0.537908122521311,5.0,0.2460424101906042,-0.4760010496890861,-0.0849023138557467,140.12775,184.192625,216.141,0.8521873452977454,1.3144621604214726,21,Производство лекарственных сред,adj_unsmoothed,24,6,collinearity_heavy,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-02-01
62,86,0.0257242469868843,7.622708084047841,0.5043119113431799,turbulent_informative,phase_short_forecast,161.76933333333332,25.524904791965213,0.6443124778491185,0.1603878018643696,0.5909090909090909,1.0,0.5914878214274982,0.528142550222323,3.0,0.4803171441104381,-0.5449747827850273,-0.1319696520742299,141.901,187.782875,216.141,0.8687980299896827,1.3233372210202887,21,Производство лекарственных сред,adj_unsmoothed,24,6,collinearity_heavy,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-03-01
63,87,0.0228588395676923,8.315674571895686,0.5057767863320519,turbulent_informative,phase_short_forecast,163.634375,25.87272179312364,0.6369688520520214,0.1511914004422619,0.5454545454545454,1.0,0.6145343310436452,0.5178208745651128,3.0,0.453320547809449,-0.4056158741478777,-0.0723371687299795,140.419375,187.874,216.141,0.8692196297787093,1.337949268040824,21,Производство лекарственных сред,adj_unsmoothed,24,6,collinearity_heavy,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-04-01
64,88,0.0173710761498125,7.985680271749326,0.4986219198837954,turbulent_informative,phase_short_forecast,168.63495833333332,26.967347172829783,0.6523024708943554,0.131799378412087,0.5,1.0,0.6622139385005534,0.5071502344687173,6.0,0.3789399630989694,-0.331655075349519,-0.1205411918475188,141.671,194.66475000000003,231.925,0.8393435377816105,1.3740620875126175,21,Производство лекарственных сред,adj_unsmoothed,24,6,collinearity_heavy,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-05-01
65,89,0.0166575383938231,7.439380468265827,0.4896550851538762,turbulent_informative,phase_short_forecast,170.95795833333332,28.513821422658587,0.6434388961613614,0.1290640863827857,0.5,1.0,0.7129549905376621,0.5402848567925735,6.0,0.3890488296715657,-0.3677867789595466,-0.1490178930390113,141.17625,196.96725,231.925,0.8492713161582408,1.3951868674794805,21,Производство лекарственных сред,adj_unsmoothed,24,6,collinearity_heavy,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-06-01
66,90,0.0167202705256268,7.215778517464678,0.4602659315700078,turbulent_informative,phase_short_forecast,174.783125,30.093491027009616,0.6293570961155431,0.1293068850665997,0.5454545454545454,1.0,0.7358631106998683,0.6108211057042858,6.0,0.2595331509286197,-0.3227116439796236,-0.0897196418695741,144.13350000000003,198.808875,231.925,0.8572119219575294,1.3793384258343824,21,Производство лекарственных сред,adj_unsmoothed,24,6,collinearity_heavy,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-07-01
67,91,0.0168732211211874,6.51733250489081,0.4269320279224398,turbulent_informative,phase_short_forecast,177.985125,30.8095543897134,0.6180347936379514,0.1298969634794727,0.5454545454545454,1.0,0.7545031274825315,0.6277782133034695,6.0,0.1882495885689445,-0.413031537842023,-0.1970911739912491,146.75175000000002,201.5905,231.925,0.8692055621429342,1.3736837891200615,21,Производство лекарственных сред,adj_unsmoothed,24,6,collinearity_heavy,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-08-01
68,92,0.0152640370383197,4.509724513045437,0.4027586736943681,turbulent_informative,phase_short_forecast,181.04075,31.80062264360296,0.6076035367727984,0.1235477115867379,0.5454545454545454,1.0,0.7762373551791482,0.6574719552330616,6.0,0.1743129615479277,-0.3351201771318353,-0.1508093963962092,151.4145,208.4185,231.925,0.8986461140454888,1.3764764933345222,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-09-01
69,93,0.0141216389415214,4.331428105833472,0.3978568191497346,turbulent_informative,phase_short_forecast,185.80283333333333,32.04217861749659,0.6472560070397204,0.1188345023194925,0.5,1.0,0.7908281647947003,0.6475813211293794,5.0,0.1743847903572532,-0.3782947161470492,-0.2446574464768257,154.825,218.390875,242.186,0.90174855276523,1.410565961569514,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-10-01
70,94,0.0149156634776953,4.166811975147072,0.4318444696876107,turbulent_informative,phase_short_forecast,187.70062500000003,31.38885410302583,0.640711771737574,0.1221296994088471,0.5454545454545454,1.0,0.7500927059204704,0.6224962655011581,6.0,0.1861751105989615,-0.5773152564530454,-0.3817340840395297,155.62412500000002,219.694875,242.186,0.9071328441776156,1.4117019131834476,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-11-01
71,95,0.0163369392015114,4.250444042415153,0.4322288538491231,turbulent_informative,phase_short_forecast,192.47054166666663,31.45176668855976,0.6536844491137497,0.1278160365584514,0.5454545454545454,1.0,0.6716709385383972,0.6400097374800848,5.0,0.2641024619079102,-0.4028025970285118,-0.069873576100753,162.60975,226.927875,247.739,0.9159957657050364,1.3955367067472892,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2019-12-01
72,96,0.0182811623569688,3.9302100574530847,0.4265676409931725,turbulent_informative,phase_short_forecast,201.453375,39.720243626322016,0.9050828758763658,0.1352078487254671,0.5454545454545454,1.0,0.6853033837940233,0.4423293833046359,3.0,0.3185195757527546,-0.1292932603078165,-0.0359021267906036,169.569125,240.12624999999997,337.512,0.7114598888335821,1.4160965329036166,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-01-01
73,97,0.0198732737240274,4.130442718057455,0.4480899869422182,turbulent_informative,phase_short_forecast,206.84825,41.96801576721849,0.8814771215129932,0.1409725991958275,0.5909090909090909,1.0,0.7065472744923713,0.4973434881908491,6.0,0.1710731144447136,-0.3034742400898218,-0.1566260827574737,174.73037499999998,248.847125,337.512,0.7372985997534902,1.4241778225451642,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-02-01
74,98,0.0208182938726576,4.689380339652667,0.4651884143300795,turbulent_informative,phase_short_forecast,210.5909166666667,41.871628895069136,0.8658113221882393,0.144285459671644,0.5909090909090909,1.0,0.7029488585595518,0.473145190690173,5.0,0.1870686543624228,-0.3311175194035916,-0.2310156537036297,181.407,251.556875,337.512,0.7453272031809239,1.3866988319083606,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-03-01
75,99,0.0209222075358075,5.217495746320597,0.476582248346986,turbulent_informative,phase_short_forecast,213.0299166666667,40.879751048977646,0.8558985651076392,0.1446451089245935,0.5454545454545454,1.0,0.6944844253865791,0.4180416402296575,7.0,0.1924023093454246,-0.4121086312319489,-0.3741954605827112,185.61312499999997,251.886125,337.512,0.7463027240512929,1.3570491041514443,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-04-01
76,100,0.019082669708872,5.539387631166995,0.4675942977649812,turbulent_informative,phase_short_forecast,214.55654166666667,40.686120612541366,0.8498086265916307,0.1381400365892236,0.5454545454545454,1.0,0.6978813751384453,0.406726355210372,7.0,0.1981029591266505,-0.4318887353305732,-0.3725878215124226,183.28925,251.96187499999996,337.512,0.7465271605157742,1.3746680451799544,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-05-01
77,101,0.0193028844462824,5.572502078453636,0.4284465942736841,turbulent_informative,phase_short_forecast,217.09966666666665,38.75704613429093,0.8201716876580496,0.138934820855977,0.5909090909090909,1.0,0.6645151486120012,0.3758709434174146,5.0,0.1838142813203124,-0.3873433674380954,-0.3246666742538847,184.192625,248.71549999999996,337.512,0.7369086136196638,1.3503010774725643,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-06-01
78,102,0.0183424561870007,5.260565047605052,0.3843210405167606,turbulent_informative,phase_short_forecast,220.31129166666668,37.000864606428635,0.7948071961056618,0.1354343242571865,0.5909090909090909,1.0,0.6483727855179009,0.3262295991648795,5.0,0.198777084386424,-0.4178689461561356,-0.3758566565616635,187.782875,253.456125,337.512,0.7509544105098486,1.3497297077808614,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-07-01
79,103,0.0180862677144427,4.602205532594417,0.3247148026245737,turbulent_informative,phase_short_forecast,222.23562500000003,36.527927867834336,0.7879249782747476,0.1344851951496621,0.5909090909090909,1.0,0.63651035948489,0.305503569809095,2.0,0.2872256002717442,-0.3995947009968878,-0.35857742695229,187.874,251.905,337.512,0.7463586479888122,1.3408188466738349,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-08-01
80,104,0.0177197513872545,4.341396211247244,0.2815357410373064,turbulent_informative,phase_short_forecast,225.031375,35.55948313836561,0.778135937710908,0.1331155565185923,0.6363636363636364,1.0,0.6268214080928132,0.3072689953771756,6.0,0.0882159514127834,-0.3847330286695029,-0.3367661256657968,194.66475000000003,240.303125,337.512,0.711983944274574,1.2344460155215569,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-09-01
81,105,0.0174962698124716,3.9514903511319974,0.2382308447076011,turbulent_informative,phase_short_forecast,226.83279166666668,35.2237967146965,0.7719562886538854,0.132273466018214,0.6363636363636364,1.0,0.6293323719935062,0.2926094125944781,7.0,0.08948193545508,-0.4007390337779488,-0.3699394970573573,196.96725,234.684,337.512,0.6953352769679301,1.1914874173244536,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-10-01
82,106,0.0183090215255116,3.581542850082642,0.2091742454261504,turbulent_informative,phase_short_forecast,229.73204166666667,37.04118604953947,0.7622140939924756,0.1353108329939315,0.6818181818181818,1.0,0.6210610870112494,0.3091421560106953,8.0,0.0903616094995823,-0.4283668231756134,-0.3555965317141141,198.808875,238.830375,337.512,0.7076203957192633,1.201306405461024,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-11-01
83,107,0.0171570490494615,3.171482480202686,0.1923692967916105,turbulent_informative,phase_short_forecast,233.26958333333337,38.01350730433051,0.7506550896941485,0.1309849191680536,0.7272727272727273,1.0,0.6429952537035213,0.2776621329396642,10.0,0.0671545812032684,-0.5052151814358437,-0.3903026049785394,201.5905,246.332125,337.512,0.7298470128469506,1.221943122319752,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2020-12-01
84,108,0.0178285629770106,2.991305827760842,0.1899925142113332,turbulent_informative,phase_short_forecast,240.19366666666667,41.17313150351277,0.7305812948162662,0.1335236420152275,0.7272727272727273,1.0,0.6263098398039306,0.317291595101682,12.0,0.1302658819403639,-0.3648120216142821,-0.2408222268145134,208.4185,260.20062500000006,337.888,0.7700795085945641,1.2484526325638083,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-01-01
85,109,0.018784933032728,3.036851839837606,0.2050433624463632,turbulent_informative,phase_short_forecast,245.25108333333333,38.68732668126677,0.6104478641446707,0.1370581374188633,0.7727272727272727,1.0,0.5877026775368787,0.2518319508484263,12.0,0.2934657163122776,-0.4810254641011871,-0.3487626754959672,218.390875,268.646875,337.888,0.7950766970120278,1.2301195047641071,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-02-01
86,110,0.0192670082186593,2.986791508364213,0.2261149073190969,turbulent_informative,phase_short_forecast,250.85375,39.73814041347221,0.590037023564527,0.138805649087706,0.8181818181818182,1.0,0.5683347399238513,0.3823538180949147,12.0,0.2941148071433343,-0.3724624015685084,-0.1336623234359031,219.694875,279.41025,337.888,0.8269315572023868,1.2718105053656803,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-03-01
87,111,0.0176435997529718,3.02675451965273,0.2363338344083707,turbulent_informative,phase_short_forecast,256.78091666666666,40.795555919034314,0.5424118030577947,0.1328292127243547,0.7727272727272727,1.0,0.6281220016709065,0.3831197164252244,12.0,0.1737714285162386,-0.3650059377167841,-0.1900685159327361,226.927875,291.509875,337.888,0.8627411301969885,1.284592626622005,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-04-01
88,112,0.0177258324431828,3.0404067535430332,0.2391113023548662,turbulent_informative,phase_short_forecast,259.8789166666667,41.60546857176816,0.5359457465287518,0.1331383958262336,0.7727272727272727,1.0,0.6463168174717201,0.4214948893170131,12.0,0.1108932590077639,-0.3896697488722246,-0.2291824067705577,240.12624999999997,299.207375,337.888,0.8855223476418222,1.2460419258619166,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-05-01
89,113,0.0186839750956424,3.1435898574134105,0.244012390152756,turbulent_informative,phase_short_forecast,261.88416666666666,40.596597440207006,0.5318420039394006,0.1366893379003734,0.7272727272727273,1.0,0.6192579846285735,0.3616331333987071,12.0,0.0621268884962111,-0.4435485039022186,-0.323536747459662,248.847125,302.12137500000006,337.888,0.894146507126622,1.2140842495166464,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-06-01
90,114,0.0185545845324641,3.440025366854348,0.2734371005259264,turbulent_informative,phase_short_forecast,263.32129166666664,40.080610053864326,0.52893937713291,0.1362152140271567,0.7272727272727273,1.0,0.6067645081244102,0.330705561663985,12.0,0.0404140824770659,-0.4527541284068869,-0.3223047530685751,251.556875,299.57662500000004,337.888,0.8866151653802445,1.1908902310859126,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-07-01
91,115,0.0185782899041112,4.598770911652645,0.3115100812239263,turbulent_informative,phase_short_forecast,265.056125,39.12774789425072,0.5254773871005621,0.136302200657624,0.7727272727272727,1.0,0.5881985872095084,0.3116761566911407,15.0,0.0308606188195154,-0.4460513463997292,-0.3122833224461048,251.886125,296.950125,337.888,0.8788418795577234,1.1789062418583,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-08-01
92,116,0.0184454949480775,4.790309607778044,0.3423367885268235,turbulent_informative,phase_short_forecast,266.83091666666667,38.28812624465173,0.5219822415630871,0.1358141927343291,0.7727272727272727,1.0,0.5778811218285216,0.2573656096002203,4.0,0.0876825073929239,-0.5154676218185252,-0.4022507566990907,251.96187499999996,288.33025,337.888,0.8533308374372574,1.1443407856843422,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-09-01
93,117,0.0168957686169414,4.900531357354461,0.3848262490881583,turbulent_informative,phase_short_forecast,267.526625,37.98449019645222,0.5206248163150115,0.129983724430951,0.7727272727272727,1.0,0.573286522971444,0.2443377806951921,15.0,0.1020567784185081,-0.4329444220508476,-0.3792861618248627,248.71549999999996,285.21750000000003,337.888,0.8441184652902739,1.1467620634821716,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-10-01
94,118,0.0147296600304664,5.140100961495628,0.438453653948502,turbulent_informative,phase_short_forecast,269.39641666666665,35.57388922594383,0.4516504024274017,0.1213658107972192,0.7727272727272727,1.0,0.5719748111561191,0.4617999773395423,15.0,0.1814543921447466,-0.4353509373414448,-0.1925518164822692,253.456125,275.322875,337.888,0.8148347233402785,1.086274300926837,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-11-01
95,119,0.0091841476573376,5.264634327603369,0.4658357628479244,turbulent_informative,phase_short_forecast,268.37224999999995,36.523804599705926,0.4533739982431119,0.0958339587898656,0.7272727272727273,1.0,0.6972969898009095,0.4884077710400138,15.0,0.2388922538350253,-0.3167982644008035,-0.2346062358549584,251.905,261.701875,337.888,0.7745225488919405,1.0388911494412576,21,Производство лекарственных сред,adj_unsmoothed,24,6,interpretable,0.0086826307718313,6.440482776134723,0.4968285529378116,2021-12-01
96,120,0.0085572515504547,5.064751635999126,0.4667900931052013,turbulent_informative,do_not_read_regression,262.8090833333333,35.728690637353644,0.5094648872169245,0.0925054136278234,0.7272727272727273,1.0,0.7338733469209333,0.5774765497587134,19.0,0.1661189606790829,-0.232999823055204,-0.1158965083601935,240.303125,248.91675,337.888,0.7366841971304101,1.035844831397844,21,Производство лекарственных сред,adj_unsmoothed,24,6,low_dispersion,0.0086826307718313,6.440482776134723,0.4968285529378116,2022-01-01
