start,end,var_omega,cond_scaled,mean_abs_pair_corr,regime_label,preferred_tool,mean_x,std_x,rel_range,omega_std,turning_rate,unique_ratio,lag1_autocorr,lag2_autocorr,dominant_period,dominant_acf,corr_omega_x,corr_omega_lag1,start_mean,end_mean,max_x,collapse_ratio,growth_ratio,series_code,series_name,variant,window,lags,interpretability_label,var_q10_threshold,cond_q90_threshold,corr_q90_threshold
130,154,0.0009245200213136099,2.3576175248963183,0.23661378496252525,turbulent_informative,phase_short_forecast,135.02100000000002,3.5756102392924958,0.10438376252582937,0.030405920826602338,0.6363636363636364,1.0,0.28499224380353616,0.03361497299946193,3.0,0.41989025567047905,-0.5707211648085885,-0.18162420798793485,136.97875,132.094375,141.657,0.932494511390189,0.9643420968580895,24,Производство металлургическое,adj_unsmoothed,24,3,interpretable,0.0005119565914561722,5.020217864838233,0.745744837229929
131,155,0.0008266460016541678,2.561640788492762,0.2455540313292819,turbulent_informative,phase_short_forecast,134.62908333333334,3.334102589361775,0.09916133772482301,0.02875145216600664,0.6363636363636364,1.0,0.33921485414658925,0.038161745325350355,3.0,0.47587109486537116,-0.5715907167632451,-0.23953496873498598,136.88575,131.901,140.913,0.9360456451853271,0.9635845951824789,24,Производство металлургическое,adj_unsmoothed,24,3,interpretable,0.0005119565914561722,5.020217864838233,0.745744837229929
132,156,0.001898426406877271,2.5363378071226887,0.2552673080202242,turbulent_informative,phase_short_forecast,135.41804166666668,5.021122488042944,0.19097159936529876,0.0435709353454487,0.6363636363636364,1.0,0.11164362043661093,-0.15727533413723233,10.0,0.15252780640340893,-0.4890773418204246,-0.33605274293628357,137.4105,134.686625,153.424,0.877871943111899,0.9801770970922891,24,Производство металлургическое,adj_unsmoothed,24,3,interpretable,0.0005119565914561722,5.020217864838233,0.745744837229929
0,24,0.004316029715394343,4.607630262388612,0.6889590697027446,turbulent_informative,phase_short_forecast,95.77757916666667,9.311328265790866,0.34848030499831223,0.06569649697962855,0.5454545454545454,1.0,0.7825972937492857,0.6000559023504493,2.0,0.5773594111530406,-0.36060784227602527,-0.3051917445429987,102.854775,89.44366249999999,114.152,0.7835487989697946,0.8696111823685384,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
1,25,0.004456943388057005,4.609770785434234,0.6535343561128156,turbulent_informative,phase_short_forecast,95.35678333333333,9.276679916357768,0.35001809869495387,0.06676034292944431,0.5454545454545454,1.0,0.7695050126274142,0.5878936993574124,2.0,0.5608879926044952,-0.34335118990493907,-0.28997911774111385,102.5479,90.0231125,114.152,0.7886249255378793,0.8778640274447356,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
2,26,0.004456972885633907,4.616609330185241,0.638966711663913,turbulent_informative,phase_short_forecast,94.92319583333331,8.995536665270873,0.3516169015063802,0.06676056385047918,0.5454545454545454,1.0,0.7619075214609873,0.5679967499485621,2.0,0.5492541234208966,-0.3662559582496488,-0.3033349165862642,103.533525,91.44315,114.152,0.8010648083257411,0.8832226083290413,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
3,27,0.004563124361642189,4.435896394231338,0.6266614033572632,turbulent_informative,phase_short_forecast,94.49720833333333,8.963992464015716,0.35320196848848706,0.06755090200465268,0.5454545454545454,1.0,0.7514302966146817,0.5641968511194033,2.0,0.5446119334085988,-0.35387807235799124,-0.27363390957452355,104.3529,91.5604125,114.152,0.8020920570817857,0.8774112890010722,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
4,28,0.004661965962040617,4.1443711313999385,0.6074919398378947,turbulent_informative,phase_short_forecast,94.17775833333333,8.786105084541,0.3544000259792408,0.06827859080297877,0.5454545454545454,1.0,0.7402686142514258,0.5466995879827162,18.0,0.025474686693229057,-0.3788918968287125,-0.2889199065608121,104.16615,92.69478749999999,114.152,0.812029465099166,0.8898743737768938,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
5,29,0.004734910047457936,3.869925038233663,0.5872053603226265,turbulent_informative,phase_short_forecast,93.80491666666667,8.746731783341833,0.3558086418711172,0.06881068265507861,0.5909090909090909,1.0,0.730734919830329,0.540398371889421,16.0,0.04664298780534633,-0.4083278969219951,-0.285408754896198,102.9699375,93.9032375,114.152,0.8226157885976593,0.9119480867898944,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
6,30,0.004694790901454977,3.5653991132496756,0.5631463957060736,turbulent_informative,phase_short_forecast,93.27575416666666,8.59860487831113,0.3578271791870172,0.0685185442158178,0.5454545454545454,1.0,0.7189495742437314,0.5084397636109317,16.0,0.10419224066859446,-0.4253112896826833,-0.2927930064526869,100.3030125,93.6233125,114.152,0.8201635757586375,0.9334047918052312,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
7,31,0.0047370871851932835,3.8876963613585422,0.5217992149565952,turbulent_informative,phase_short_forecast,92.7331875,8.239732532689422,0.35992076730889894,0.0688265006025534,0.5909090909090909,1.0,0.6906096922871038,0.48401981049782267,14.0,0.11286324174893969,-0.40422228294374024,-0.265591043815512,97.65005,92.9888875,114.152,0.8146058544747354,0.9522666655060598,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
8,32,0.004955627157895162,3.681273264204176,0.4680802786352091,turbulent_informative,phase_short_forecast,92.54852083333333,8.01388384924247,0.36063893511714235,0.07039621550832943,0.5454545454545454,1.0,0.6623292067657045,0.35783913736552153,13.0,0.1182853795044965,-0.5399162062284226,-0.4905938937641492,95.0343,93.1676,114.152,0.8161714205620575,0.9803576182494109,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
9,33,0.011258373259600619,3.1920011578988254,0.3939665784787761,turbulent_informative,phase_short_forecast,94.34902083333334,12.718201271340064,0.6503893676692016,0.10610548176037192,0.5,1.0,0.5450786704282021,0.1532441844017435,9.0,0.004810028825025934,-0.061536481117730704,-0.2727200014890939,93.4993375,99.5246125,142.139,0.7001921534554204,1.0644419004573162,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
10,34,0.016787006860667527,2.6478921665577255,0.3241689981155038,turbulent_informative,phase_short_forecast,93.41048333333333,12.034973084884276,0.6569241246833645,0.12956468215014277,0.5454545454545454,1.0,0.2585734178679692,0.06744221792323336,5.0,0.030824032044048256,-0.5188665987400708,-0.3583118016074374,89.7929125,98.99538749999999,142.139,0.6964688614665925,1.1024855385997196,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
11,35,0.016705459732946692,2.4396553127516682,0.2685430239063015,turbulent_informative,phase_short_forecast,92.66080416666667,11.718723593516176,0.6622390184486942,0.12924960244792513,0.5454545454545454,1.0,0.23168863720283095,-0.002644350746090225,5.0,0.06719864862089553,-0.5020606351565535,-0.19800670906102874,87.57831250000001,98.8436875,142.139,0.6954015963247243,1.1286320172017472,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
12,36,0.01611997967879408,2.067682957959055,0.22140249241721546,turbulent_informative,phase_short_forecast,92.03087916666668,11.626221495824973,0.6667718547909486,0.12696448195772736,0.5454545454545454,1.0,0.2460958145206857,0.03200430248094094,9.0,0.09259434841527513,-0.5132177883087562,-0.17352373433293175,85.6723375,97.72551250000001,142.139,0.6875348250656048,1.1406892277218421,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
13,37,0.015759017659965225,1.3981813039827,0.12864183816474004,turbulent_informative,phase_short_forecast,92.14187083333336,11.617311279705214,0.665968679005821,0.125534926056318,0.5454545454545454,1.0,0.24140744645381507,0.02535039874286134,9.0,0.09248946936824005,-0.5213476737832813,-0.17659060124876683,84.541575,97.9808,142.139,0.6893308662647126,1.1589658697510663,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
14,38,0.015983919932924827,1.354785785150882,0.12519029249770586,turbulent_informative,phase_short_forecast,92.37392916666666,11.446453267259951,0.6642956573741068,0.12642752838256716,0.5909090909090909,1.0,0.21523753197343604,0.003945792566513714,9.0,0.11517451431604842,-0.5264364328942246,-0.16836513014018467,85.9009375,97.5975375,142.139,0.686634474000802,1.1361638224262687,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
15,39,0.016027144617223803,1.3322588285182901,0.12613032481437428,turbulent_informative,phase_short_forecast,92.64325416666668,11.318292849556245,0.6623644705917381,0.1265983594570791,0.6363636363636364,1.0,0.19826706299777783,-0.015393613846750422,9.0,0.13770551185244195,-0.5299248222610384,-0.16461750871231148,87.560625,97.38025,142.139,0.6851057767396703,1.1121465841524087,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
16,40,0.01620251028232733,1.318932048225101,0.12492147428823634,turbulent_informative,phase_short_forecast,92.69225,11.282697409713986,0.6620143539508427,0.12728908155190424,0.6363636363636364,1.0,0.1877069822210053,-0.0247143573993021,9.0,0.13614145310055573,-0.531431675248065,-0.1611718091516431,89.44366249999999,95.4654875,142.139,0.6716347202386396,1.067325340126809,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
17,41,0.017048733816839353,1.314126241789758,0.125667781068299,turbulent_informative,phase_short_forecast,93.17616666666667,11.262095256088994,0.6585761380324368,0.13057080001608076,0.6363636363636364,1.0,0.15675293241836438,-0.03890665598158879,9.0,0.15595063416219823,-0.5426386434653918,-0.16162110734709764,90.0231125,89.98077500000001,142.139,0.6330477560697627,0.9995297041079313,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
18,42,0.01715204797321385,1.3337107611876957,0.13278647211317726,turbulent_informative,phase_short_forecast,94.07564166666667,11.394566698282004,0.6522793670377127,0.13096582750173363,0.5909090909090909,1.0,0.16167567169675914,-0.09458713896965878,9.0,0.3300568669257243,-0.5382837249537852,-0.1898041587806076,91.44315,91.7883875,142.139,0.6457649730193683,1.0037754331516358,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
19,43,0.017128672431039122,1.3556337453120169,0.13937796252904985,turbulent_informative,phase_short_forecast,94.65346666666666,11.49023855861526,0.6482974386569396,0.13087655416857186,0.6363636363636364,1.0,0.17952641314523604,-0.10459116289698378,9.0,0.3110218441175274,-0.5698434021243819,-0.20786135585391588,91.5604125,93.55630000000001,142.139,0.6582028859074568,1.0217985857151966,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
20,44,0.017118227365350545,1.3756171988874561,0.14353149363190637,turbulent_informative,phase_short_forecast,95.08222083333332,11.364486902773747,0.6453740716422932,0.13083664381720644,0.5909090909090909,1.0,0.14918644884787574,-0.11024100487631133,9.0,0.2974193231250074,-0.5565551761077574,-0.2070052628305395,92.69478749999999,94.8263625,142.139,0.6671382414397174,1.022995629608623,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
21,45,0.01728252960301687,1.3602226346943815,0.1427098097045341,turbulent_informative,phase_short_forecast,95.22078333333332,11.208406437456766,0.6095108438336381,0.13146303512020735,0.5909090909090909,1.0,0.1282191612021246,-0.13424554761690402,9.0,0.30959380429052225,-0.5441725347979125,-0.2186341688098151,93.9032375,93.7783125,142.139,0.6597648252766657,0.9986696411824991,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
22,46,0.018108828180148882,1.4189696038145299,0.155897031041068,turbulent_informative,phase_short_forecast,95.43654583333334,11.191414723981474,0.6081328645459936,0.13456904614415932,0.6363636363636364,1.0,0.12150822189395451,-0.12934382621422627,9.0,0.3029959474694083,-0.5669024522595554,-0.20808736738089467,93.6233125,95.0887875,142.139,0.6689844975692807,1.0156528855994067,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
23,47,0.01833017279492413,1.409456395749845,0.15712013067717884,turbulent_informative,phase_short_forecast,95.16964166666666,11.223996171555711,0.6098383789578559,0.1353889685126677,0.6363636363636364,1.0,0.11671190382738571,-0.10733043365163486,9.0,0.31346788932832786,-0.5639616922717565,-0.17616799764090152,92.9888875,95.13978750000001,142.139,0.669343301275512,1.023130720861673,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
24,48,0.01802630107989025,1.404408493657521,0.15250627275457376,turbulent_informative,phase_short_forecast,94.8113375,11.235349913102118,0.6121430361637923,0.13426206120825887,0.5909090909090909,1.0,0.12792814291821913,-0.11094359912246016,9.0,0.2577426400608318,-0.5583868858992366,-0.18188320006768927,93.1676,95.800925,142.139,0.6739946460858737,1.0282643859023954,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
25,49,0.01937577313875737,1.3661277639393443,0.14605079567580082,turbulent_informative,phase_short_forecast,95.49463333333331,11.49563821153726,0.6077629493315334,0.13919688623944634,0.5909090909090909,1.0,0.10663342168980043,-0.13298234504346942,9.0,0.2100893014879211,-0.5605562824132732,-0.20569252232282803,99.5246125,96.9785125,142.139,0.6822794060743356,0.9744173834386946,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
26,50,0.01929258752367065,1.3581878201960038,0.14569746091259503,turbulent_informative,phase_short_forecast,96.3470125,12.226395611521292,0.6023860885151993,0.1388977592463991,0.5454545454545454,1.0,0.1747057022008535,-0.1535490578487037,17.0,0.2867176308131526,-0.5220003716959876,-0.2132335589959548,98.99538749999999,98.2572625,142.139,0.6912758813555744,0.9925438445301303,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
27,51,0.019231736808060906,1.4331136107516784,0.1646766438960589,turbulent_informative,phase_short_forecast,97.53037499999999,12.934227913957924,0.5950771746750694,0.1386785376619645,0.5,1.0,0.2685869732745105,-0.07739027453667392,18.0,0.26067211035080934,-0.4960478766931912,-0.22035285842576124,98.8436875,100.1911375,142.139,0.704881401304357,1.0136321300234776,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
28,52,0.019106930277702498,1.4989610652541028,0.17742146015336635,turbulent_informative,phase_short_forecast,98.86115833333332,14.229536867695213,0.5870667608840987,0.1382278202016602,0.5,1.0,0.37070044874526614,0.07245037590521189,19.0,0.2337207299337133,-0.4493083157785505,-0.18263664876137947,97.72551250000001,104.0316,142.139,0.7319004636306713,1.0645285692413227,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
29,53,0.019093061176664324,1.5795181413337689,0.1805025257471123,turbulent_informative,phase_short_forecast,100.37899166666666,15.162876094618854,0.5781897091846661,0.13817764354867368,0.5,1.0,0.45610781672170997,0.1748842452337047,9.0,0.1657317712381009,-0.4305630323359888,-0.18760649389132267,97.9808,109.37786249999999,142.139,0.7695133812676322,1.116319345218655,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
30,54,0.020884364567801773,2.0281711360804064,0.258579094738743,turbulent_informative,phase_short_forecast,100.96502916666668,15.006643803425847,0.5748336872581337,0.14451423655751627,0.5,1.0,0.4278742894818162,0.1723266036179,9.0,0.14179461556804634,-0.4829111411194015,-0.27382482975607575,97.5975375,110.2087625,142.139,0.7753590675324858,1.1292166311060872,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
31,55,0.02080859594162878,3.4417685796834547,0.38241234915399147,turbulent_informative,phase_short_forecast,101.22172916666666,14.90450706661353,0.5733758994023641,0.14425184900592705,0.5,1.0,0.4274374862382741,0.2642990708080864,9.0,0.12005651012543245,-0.5947636724589151,-0.2697502945028221,97.38025,111.14515,142.139,0.7819468970514777,1.1413520708767948,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
32,56,0.013510349489518857,4.113184896526216,0.4736162287077419,turbulent_informative,phase_short_forecast,101.3933125,14.917343133617788,0.5724056012076735,0.11623402896535445,0.5,1.0,0.5252279641905202,0.26657573665596923,9.0,0.11386977375427738,-0.361903866221275,-0.35466553787683863,95.4654875,112.91352499999999,142.139,0.7943880637967059,1.1827680134142717,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
33,57,0.008982829749058407,4.64686554070977,0.566072792135438,turbulent_informative,phase_short_forecast,99.18392916666669,12.439978249327153,0.4364023523132087,0.09477779143374468,0.5454545454545454,1.0,0.7138884963135099,0.45971057270304927,10.0,0.11163598537239892,-0.3814961754134343,-0.34067779741000814,89.98077500000001,110.5925,127.385,0.868175216862268,1.229068098157634,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
34,58,0.009124276383632075,4.23361781471959,0.5443028106981036,turbulent_informative,phase_short_forecast,99.34520416666668,12.365832967713875,0.4356939055395604,0.09552107821644433,0.5909090909090909,1.0,0.7074787270418741,0.43518592690167573,10.0,0.11811919417468493,-0.4191083688559481,-0.3394730445279151,91.7883875,107.98996249999999,127.385,0.8477447305412724,1.1765100732377503,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
35,59,0.011460656272088464,3.8835653872651745,0.5173080621372851,turbulent_informative,phase_short_forecast,100.60584166666668,12.78701632770251,0.43023446037469165,0.1070544547045496,0.5454545454545454,1.0,0.6392394622549458,0.3378643201700593,9.0,0.18323020376731622,-0.3951927510823955,-0.36774836326960625,93.55630000000001,108.0700875,127.385,0.8483737292459865,1.155134261401958,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
36,60,0.011488235408619202,3.8127713443780866,0.46495518377280215,turbulent_informative,phase_short_forecast,101.77218333333333,12.723730084821389,0.4253038362971153,0.10718318622162341,0.5454545454545454,1.0,0.6487300282004695,0.2719196884176739,9.0,0.1813896295630082,-0.44087332587444583,-0.40794683841066215,94.8263625,106.4585875,127.385,0.8357231031911134,1.1226686829835952,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
37,61,0.011327295800915644,3.5967612198744723,0.4017560458904051,turbulent_informative,phase_short_forecast,102.51771250000002,12.681866521478364,0.42221094232862444,0.10642976933600694,0.5,1.0,0.6460661199231444,0.27154010728434425,9.0,0.21918308379528229,-0.452438622607263,-0.41532116360581417,93.7783125,104.3969625,127.385,0.8195388978294147,1.113231404115957,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
38,62,0.01135254919255173,3.4132087144898997,0.36652739062612755,turbulent_informative,phase_short_forecast,103.75292083333333,12.509188128264599,0.41718439974842486,0.10654834204506296,0.5,1.0,0.6324251670671892,0.23709779871301492,9.0,0.23649149941804207,-0.4893916425945439,-0.44992269650318556,95.0887875,105.96121249999999,127.385,0.8318186010911801,1.1143397164465894,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
39,63,0.011104717384865983,3.4460319990720487,0.38662389643617373,turbulent_informative,phase_short_forecast,104.86112500000002,12.448402152560586,0.4127754685065605,0.10537892286821869,0.45454545454545453,1.0,0.6238171355467402,0.23351155593840695,10.0,0.2499931297835872,-0.4336872917698387,-0.41493011102584043,95.13978750000001,108.2984375,127.385,0.8501663264905601,1.1383085914502384,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
40,64,0.010681067440475416,3.475430604023206,0.40546017101238907,turbulent_informative,phase_short_forecast,105.76554583333332,11.744512912170915,0.40924574878295095,0.10334924983024993,0.5,1.0,0.609882420409609,0.24474368227443682,10.0,0.3306750000916551,-0.44525975634983905,-0.4178332608401495,95.800925,108.5821875,127.385,0.8523938258036661,1.1334148130615649,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
41,65,0.010510305874284918,3.519924934530529,0.4077692962051591,turbulent_informative,phase_short_forecast,106.30924166666667,11.686421514800724,0.4071527491064003,0.1025197828435318,0.5,1.0,0.6138708957921384,0.2518442622327861,10.0,0.3443505356337501,-0.44429414412047863,-0.40784399179641795,96.9785125,111.3567125,127.385,0.8741744514660281,1.1482617090048686,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
42,66,0.011287028361172059,3.4971446144115066,0.4147481694275743,turbulent_informative,phase_short_forecast,107.22320000000002,12.46516717490517,0.4096324302949361,0.10624042715074172,0.5,1.0,0.605380676406788,0.24434583567022475,10.0,0.2890734906819109,-0.41631134867603975,-0.3942065454387461,98.2572625,115.42237499999999,128.023,0.9015753028752646,1.1746956109223987,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
43,67,0.011037884175916878,3.447720652147601,0.4080364981268269,turbulent_informative,phase_short_forecast,108.215325,13.039273166388853,0.40587689405359173,0.10506133530427299,0.5454545454545454,1.0,0.6459811348997102,0.2585542054919307,10.0,0.2015033871829486,-0.4918712312099921,-0.43386505587169766,100.1911375,116.38475,128.023,0.9090925068151816,1.1616271948205,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
44,68,0.011415884310386044,3.672655478157097,0.36517602590239745,turbulent_informative,phase_short_forecast,108.6484375,12.819077481167556,0.4042589199683613,0.10684514172570526,0.5,1.0,0.5930601730591287,0.19343325440641662,10.0,0.20347187146533025,-0.4920621981250266,-0.4780196608349976,104.0316,115.45512500000001,128.023,0.9018311162837929,1.1098082217326275,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
45,69,0.01069170655182572,3.4867804943301834,0.29838403572909716,turbulent_informative,phase_short_forecast,109.90498333333333,11.787849950643626,0.3540258031975802,0.10340070866210599,0.5,1.0,0.5580615661444503,0.07122721105699126,10.0,0.18695171685821774,-0.5506371179507901,-0.5348113346300805,109.37786249999999,115.940125,128.023,0.9056194980589425,1.0599962583836378,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
46,70,0.010928077075125579,3.1296838225894206,0.2747594780865025,turbulent_informative,phase_short_forecast,111.22482500000001,12.043605119600818,0.3560194408037953,0.10453744341204055,0.5,1.0,0.5193745978549729,-0.0423376918309159,7.0,0.20354017746302228,-0.5791622662504989,-0.5584136206383812,110.2087625,117.5045,128.712,0.9129257567281994,1.0661992507174733,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
47,71,0.011275000314257032,2.9023372809279184,0.2554633776736668,turbulent_informative,phase_short_forecast,112.4149875,11.351135383678312,0.352250183722166,0.10618380438775507,0.5,1.0,0.4509698172347598,-0.08067669728959899,7.0,0.18000755556739828,-0.5328712702099705,-0.4972098084559053,111.14515,117.80137500000001,128.712,0.9152322627260863,1.0598876784097193,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
48,72,0.009969039782944372,2.9901512575411515,0.2609234331883377,turbulent_informative,phase_short_forecast,113.45982083333332,10.383497705091926,0.34900636815007596,0.09984507891200432,0.5,1.0,0.44598691253831907,-0.04907711242074467,7.0,0.10582025531777126,-0.5295194979559208,-0.48200030412840106,112.91352499999999,118.88374999999999,128.712,0.9236415408042762,1.05287431244397,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
49,73,0.01063939710227905,3.0788378613041134,0.2651578096811232,turbulent_informative,phase_short_forecast,114.51477916666666,11.010170619703521,0.3832448555493948,0.10314745320306774,0.5454545454545454,1.0,0.43833524561337495,0.005570099715657232,3.0,0.224928888446737,-0.49785538970803167,-0.42364060823011823,110.5925,121.595125,133.001,0.9142421861489762,1.0994879851707846,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
50,74,0.010705091037420287,3.0666315034678293,0.26768809117708536,turbulent_informative,phase_short_forecast,115.49565416666667,12.11981799179135,0.43936891276248247,0.10346540985962549,0.5454545454545454,1.0,0.5187423058756218,0.008843532463602047,7.0,0.2500992334801349,-0.45120347667846455,-0.4298813296905331,107.98996249999999,123.074625,139.859,0.8799907406745364,1.139685783296758,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
51,75,0.01103623147171955,3.454505388098974,0.2934999946645798,turbulent_informative,phase_short_forecast,115.79619583333333,12.282992704429406,0.43822855867422544,0.10505346958439568,0.5454545454545454,1.0,0.536294665606492,0.05800142310824073,7.0,0.23641933269355608,-0.4966382180111847,-0.468221026845376,108.0700875,122.93375,139.859,0.8789834762153311,1.1375372486859512,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
52,76,0.011046110902825207,3.802154764840192,0.3631437870336638,turbulent_informative,phase_short_forecast,115.66677916666667,12.176106128739022,0.4387188816495028,0.10510048003137382,0.5454545454545454,1.0,0.5301140395616072,0.16769353392653918,3.0,0.3370525636020807,-0.4613709479607925,-0.3979361186920856,106.4585875,125.086625,139.859,0.894376657919762,1.1749791908520297,25,Производство готовых металличес,adj_unsmoothed,24,3,interpretable,0.0027358586361652224,3.8584942994625475,0.6207907870006876
53,77,0.009515323820846694,4.480695577796929,0.43774521770148395,turbulent_informative,phase_short_forecast,115.4227375,12.006613290731783,0.4396464778007887,0.09754652131596848,0.5454545454545454,1.0,0.5987457951187816,0.26218858384421173,3.0,0.4209411968694903,-0.5104553911570243,-0.388515266555814,104.3969625,125.931125,139.859,0.9004148821312893,1.2062719257756183,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
54,78,0.009333366614980918,4.854892748983603,0.3986723307397501,turbulent_informative,phase_short_forecast,116.26869583333333,11.864061349915804,0.4364476580415187,0.09660935055666671,0.5454545454545454,1.0,0.5804469937142523,0.24177467184583876,3.0,0.35259646927383687,-0.5004714159460069,-0.36793598183003967,105.96121249999999,125.340375,139.859,0.8961909852065293,1.1828892105212556,25,Производство готовых металличес,adj_unsmoothed,24,3,collinearity_heavy,0.0027358586361652224,3.8584942994625475,0.6207907870006876
