model,case,regime,start,end,stage,var_x,var_omega,mean_x,mean_omega,cond_raw,cond_scaled,max_vif,mean_vif,infinite_vif_share,selected_count,false_lag_count,false_lag_rate,hit_rate,no_model,degenerate_window,failure_type,degraded_window,R2_enter,pairwise_b,pairwise_beta,correct_top_b,correct_top_beta,true_beta_mass_share,true_b_mass_share,beta_scale_gap,log10_var_x,log10_var_omega,log10_cond_raw,log10_cond_scaled,var_omega_band,cond_scaled_band
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,5,30,early,0.008922255706707483,0.027227474675927527,1.236041270319115,0.020594778312187832,197232.39807247973,14867.303222829907,15038360.377044262,3717544.2078205775,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999991771,0.9999999999994591,0.07258439253220962,-2.0495253342864346,-1.5649926372192968,5.294978255171221,4.172232199076162,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,6,31,early,0.010847797780011872,0.033882958444271125,1.2459150930969547,0.001939741450302564,224673.80478924158,52698.466416248535,144949769.4218496,46501378.80127797,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999994759,0.9999999999957937,0.07248368966577125,-1.9646584193327963,-1.4700186768558383,5.351552440026335,4.7217979769459095,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,7,32,early,0.01526078061187587,0.04662593530689934,1.229169346101361,0.03002050877704488,336239.7634688723,102793.58059172974,535070347.07998616,150667096.10839218,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999916326,0.999999999987683,0.0724674111982791,-1.8164232509971623,-1.331372443235779,5.526649071488817,5.011965994030473,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,8,33,early,0.01765687982452266,0.05539204782513866,1.2394075052833315,0.009639545905410643,811171.7989310876,460542.24021247396,13166225592.139603,2586197372.825664,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999868686,0.9999999998939427,0.07233174053593161,-1.7530860388509792,-1.2565525788374694,5.909112843639275,5.6632694691689,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,9,34,early,0.023543282322347456,0.07228991993283514,1.2201059784342725,0.041663283933591026,1221001.5225999893,98795.5749349767,559760751.5245478,163350112.4748774,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999918442,0.9999999999774681,0.07233734994102531,-1.62813298944883,-1.1409222562704209,6.086716205514384,4.994737492924071,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,10,35,early,0.026117158481123868,0.08225615949714062,1.2297152049182145,0.021458986152959658,911244.8260628341,328396.39465644164,3840955981.042972,1075329758.3396559,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999934861,0.9999999999724852,0.07220738080794446,-1.5830740756013157,-1.084831571366303,5.959635075461844,5.5163983805137615,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,11,36,early,0.03259596914374895,0.1008721684475818,1.209803356249086,0.05420952710183552,854299.181029506,333062.44772473833,4692755204.138927,1005228372.7404506,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999662419,0.9999999999159961,0.07224241265499912,-1.4868361019830434,-0.9962286430490547,5.931609990028493,5.522525669421025,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,12,37,early,0.03511095239942782,0.11104515964812048,1.2180987058249904,0.035792948137240196,701579.5224318487,833298.4191361757,31545433787.36807,5919487385.454876,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999577751,0.9999999999796114,0.07218235975850516,-1.4545573899534416,-0.9545003671823795,5.846076904439173,5.920800557919394,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,13,38,early,0.041356352612457514,0.12912660285113534,1.1993276611873251,0.06643811996650946,668776.1701901226,98048.00380418377,465678888.8983612,91175739.66706723,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999939209,0.9999999999883017,0.07224260688616187,-1.3834577704492332,-0.8889842745326679,5.8252807899403605,4.99143875613075,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,14,39,early,0.04365644212565789,0.13877397913623138,1.206002599382703,0.050794399282142924,551673.9502181708,196451.31453327928,1414048085.7931566,352338314.93729,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999879413,0.9999999999921643,0.07226437402383491,-1.3599516609346127,-0.8576919587871824,5.741682477262792,5.2932549391933295,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,15,40,early,0.04930915373501253,0.155287314488103,1.1895011428897704,0.07754906548015562,66653.61992367213,195956.71788357347,977954466.2162036,328914592.12845063,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999833034,0.9999999999518252,0.07233457673750414,-1.3070724509543237,-0.8088640205936417,4.8238237406993845,5.292160156764135,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,16,41,early,0.05119067191333088,0.16367557960885276,1.1943112347082583,0.06538349080454366,142464.14585467635,19695.271614379442,13523255.802147124,5776275.530401433,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999975245,0.9999999999982024,0.07240618040868971,-1.2908091699938684,-0.7860161124772612,5.153705578613141,4.294361974473051,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,17,42,early,0.056067362887844356,0.17796204277295083,1.1809272164813367,0.08690254569047227,162695.77223659848,23447.57672660005,21639453.682984874,7363960.828877482,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.99999999999715,0.9999999999955577,0.07246893160820067,-1.2512898703361581,-0.7496726177591889,5.211376267637707,4.370097965658922,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,18,43,early,0.05729116433184601,0.18425371917940897,1.1837173149359281,0.07870219254050882,40876.99086897603,26075.95639696545,20956087.302605778,6054435.467508579,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999992049,0.9999999999982148,0.072553314717641,-1.2419123514673105,-0.7345837371036857,4.611478918019532,4.4162402461611725,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,19,44,early,0.061109791270013473,0.19534179422325224,1.1741742042141643,0.09385388815953218,37393.99058403988,6370.7324067795835,1428186.1220700874,552232.0468026343,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999998084,0.9999999999994947,0.07259609317879195,-1.213889199677918,-0.7092048275843792,4.572801814342494,3.804189363565844,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,20,45,early,0.06157648505383238,0.19896998743541516,1.1751474787259828,0.08953104317527537,41984.37560642115,7628.898034239205,1930570.169300357,652268.1872653395,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999995998,0.9999999999993008,0.07266209437797938,-1.2105851053856118,-0.7012124274806528,4.623087698722219,3.882461810273115,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,21,46,early,0.0640017092952284,0.20584147651836177,1.1696872591837022,0.0980133548422414,32441.580797618204,6343.728960327298,1500810.973144046,550569.4107503437,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.999999999999719,0.9999999999991878,0.07268225778728339,-1.193808427147789,-0.6864671115553999,4.511102008145648,3.802344619210425,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,22,47,early,0.06393967780036923,0.20713639867631883,1.1695644186465963,0.09655954978521616,32990.31782558522,20281.79530398321,12538984.342352668,3732631.9423950287,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999995511,0.9999999999994473,0.07271374561729943,-1.1942295565202938,-0.683743578772899,4.518386499517244,4.307106395242359,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,23,48,early,0.06497636027511768,0.20992467667582934,1.1674168590590601,0.09974403700538877,96514.45403077331,21083.789045710568,16887754.46484856,5644252.868045635,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.999999999999199,0.9999999999987408,0.072719251517317,-1.1872446198101174,-0.6779365070382258,4.984592358273711,4.323948662222195,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,24,49,early,0.06479885440717723,0.21003904780390367,1.1670707573521582,0.09961892168948092,96479.69185126587,526209.4427745023,8756270802.357824,2323131547.3651175,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999927952,0.9999999999679052,0.07272618224529963,-1.1884326720466805,-0.6776999592216197,4.984435907695034,5.721158637189563,Q3,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,25,50,early,0.06500071248427731,0.21049120224305864,1.1666702218031422,0.10011589450093449,2310652.096083769,648607.1106878634,19021872990.55367,4222800141.794105,0.0,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999894493,0.9999999999814894,0.07272683388405882,-1.187081882952618,-0.6767660513586677,6.363734560743004,5.811981705538887,Q3,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,26,51,early,0.0649147125094361,0.21036998128004594,1.166502151834555,0.10024783878911013,2366746.727721936,23869384.950304154,202131892344.00018,38372045928.55622,0.45454545454545453,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999087521,0.9999999997805686,0.07272724799837249,-1.187656861943368,-0.6770162316976696,6.374151785331703,7.377841228553032,Q3,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,27,52,early,0.06487391914059308,0.21021346437087557,1.166582131397918,0.10007744845348933,87884074.75452144,36181599.38445938,289564690244.3577,86589811565.708,0.45454545454545453,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999994171845,0.9999999991703545,0.07272725995993957,-1.1879298648303687,-0.6773394704452621,7.943910184825376,7.55848776065792,Q3,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,28,53,early,0.06485832443501095,0.2101493356707516,1.1665515417492014,0.10014732679557335,102815570.96090037,107442259.65229814,710010977040.9106,184560308382.3265,0.45454545454545453,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999997470468,0.9999999992593934,0.07272726063426531,-1.1880342751824473,-0.6774719785587715,8.012058891607747,8.031175133541936,Q3,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,29,54,early,0.06481765890728043,0.21003112508633545,1.1666312559156808,0.10001857865123899,258009936.3094531,246834862.96095487,228076553599.23508,72362432694.6632,0.6363636363636364,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999964377371,0.9999999985162604,0.07272726264208855,-1.1883066589256939,-0.6777163412108398,8.411636431549553,8.39240649945469,Q3,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,30,55,early,0.06482118754030523,0.21001873200026105,1.1666381864662887,0.10003209707527119,363311897.84518516,651967997.4281635,417135148184.1797,242539259698.38055,0.6363636363636364,2.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999974220374,0.9999999900491175,0.07272727228399328,-1.1882830168478182,-0.6777419679254149,8.560279620499383,8.814226278429064,Q3,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,31,56,early,0.06480913369045274,0.20998809663121848,1.166661845898505,0.09999868709212863,359483294.7230706,3540934606.4570155,381240974127.69794,347202074831.40674,0.8181818181818182,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999821557143,0.9999997553843916,0.07272731492610712,-1.1883637837616392,-0.6778053229512996,8.555678713416656,9.549117906335317,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,32,57,early,0.06481239492087805,0.2099903980806799,1.1666682519167986,0.0999961758943537,1418959193.287009,15408089706.943226,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999999999998699,1.0,1.0,1.0,1.0,0.999999865278393,0.9999998580703435,0.07272728346552784,-1.1883419303798222,-0.6778005631513856,9.151969906109269,10.187748798279747,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,33,58,early,0.06481211884570069,0.2099914140480545,1.1666687941056575,0.09999728441655353,29590445637.023148,30925639258.949657,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999999999999176,1.0,1.0,1.0,1.0,0.9999997720588654,0.9999995992404046,0.07272730786247518,-1.1883437803065473,-0.6777984619698019,10.471151505756872,10.490318685625812,Q2,Q3
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,34,59,early,0.06481306377502913,0.20999381632349448,1.1666706500270911,0.09999466319106075,53336554142.276276,99545372601.31133,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.999999999999149,1.0,1.0,1.0,1.0,0.9999996632689355,0.9999976480461111,0.07272772560033693,-1.1883374485493248,-0.6777934937238153,10.72702495426095,10.998021076513854,Q2,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,35,60,early,0.06481435411952052,0.20999781051483932,1.1666681156910468,0.09999902147155695,428961391476.401,143030317157.0096,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999999999980157,1.0,1.0,1.0,1.0,0.9999950621453225,0.99999615668377,0.07272721607957712,-1.1883288023924934,-0.677785233295988,11.63241820541711,11.15542810165026,Q2,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,36,61,early,0.06481436741051691,0.2099985432168064,1.1666681417942144,0.0999982220159928,454723735383.4759,292307468681.4138,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.99999999995593,1.0,1.0,1.0,1.0,0.9999942460702054,0.9999933966875575,0.07272766329432753,-1.188328713334971,-0.6777837180046368,11.657747623826916,11.465839912058382,Q2,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,37,62,early,0.06481493740518815,0.21000008938475737,1.1666670223164335,0.09999990906361389,496660367541.31024,1719518595249.0222,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999999927525246,1.0,1.0,1.0,1.0,0.9999584482831302,0.9999222498102079,0.07274013791571964,-1.1883248940513484,-0.6777805204122778,11.696059505586442,12.23540687673865,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,38,63,early,0.0648148326738349,0.21000011441690786,1.1666668166290994,0.09999988175128094,927737507176.7382,7205463592147.509,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999999799441692,1.0,1.0,1.0,1.0,0.9999835353672901,0.9997431120416028,0.07275769520889629,-1.1883255958075696,-0.6777804686440894,11.967425114892839,12.85766192811108,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,39,64,early,0.06481491964876762,0.21000029269508186,1.1666666458129629,0.10000007626928543,4237998629701.523,21077590185584.426,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999998791909553,1.0,1.0,1.0,1.0,0.9995815632378046,0.9997739964877184,0.07274956865744157,-1.1883250130288068,-0.6777800999528886,12.62716081195166,13.323820956211843,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,40,65,early,0.06481487445464244,0.21000021763783253,1.1666665570537027,0.10000015816333482,13736799553941.61,82633351907706.3,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999998957187576,1.0,1.0,1.0,1.0,0.9993159836310651,0.9986483709559756,0.07289667156609622,-1.1883253158536213,-0.6777802551762677,13.13788556111027,13.917155369669137,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,41,66,early,0.06481484419342097,0.2100001115277162,1.166666616485483,0.10000004238788589,327766780231308.7,121162347289453.73,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999977680119324,1.0,1.0,1.0,1.0,0.9994126064643332,0.9956042257160407,0.07355657490816983,-1.188325518620111,-0.6777804746191338,14.515564934916855,14.083367678369818,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,42,67,early,0.0648148375811412,0.21000007733350917,1.1666666034992315,0.10000007969679824,365246030365092.8,274215034447215.12,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999997815868038,1.0,1.0,1.0,1.0,0.9969094658361243,0.6556890164241719,0.16083452647382562,-1.1883255629259608,-0.6777805453350801,14.56258550455184,14.438091262264095,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,43,68,early,0.06481481482525459,0.21000001232198778,1.1666666481908574,0.10000000876348307,648410831615918.8,748875529390084.9,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999618045554457,0.9444444444444444,1.0,1.0,1.0,0.9868928296067849,0.5526984694008334,0.19550677863034335,-1.1883257154027407,-0.677780679783361,14.811850261068107,14.874409639607084,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,44,69,early,0.06481481734277547,0.21000000683112835,1.1666666531351708,0.10000001475450114,817526448794112.6,2524173269094201.5,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999682210169816,1.0,1.0,1.0,1.0,0.6717632328024968,0.5838667550278028,0.12016793814572421,-1.188325698533983,-0.6777806911388364,14.91250181194948,15.402119163261762,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,45,70,early,0.06481481139167046,0.2099999921226076,1.1666666648229056,0.09999999870619293,783567191904905.1,1.0342169929734142e+16,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999735800031873,1.0,1.0,1.0,1.0,0.6892341950209016,0.5978878137172854,0.1237296841361306,-1.1883257384096209,-0.6777807215570718,14.89407624371761,16.014611669284005,Q2,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,46,71,early,0.06481481321206126,0.20999999382406734,1.1666666683980824,0.09999999684974806,2700047331492193.0,1.0637220068973444e+16,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999921212856652,1.0,1.0,1.0,1.0,0.6823478529763753,0.6357462927888391,0.11719382892955434,-1.1883257262120128,-0.6777807180383356,15.431371377353694,16.0268281442701,Q2,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,47,72,early,0.06481481338728738,0.209999995280189,1.1666666680539453,0.09999999843850708,3.8126014204967576e+16,1.1239570569820918e+16,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9998958989999243,1.0,0.9444444444444444,1.0,1.0,0.6001812965395098,0.5714265495443027,0.12985212152654474,-1.1883257250379025,-0.6777807150269755,16.58122140534533,16.05074971846437,Q2,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,48,73,middle,0.06481481385207226,0.20999999662973032,1.1666666689667644,0.0999999969660368,4.327972146369228e+16,1.111794994031394e+16,,,1.0,2.0,1.0,0.5,0.5,0,0,collinearity,1,0.9999671778241686,1.0,1.0,1.0,1.0,0.5089170736997158,0.49808354163806845,0.09582796963778409,-1.1883257219235912,-0.6777807122360309,16.63628445710843,16.04602471425243,Q2,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,49,74,middle,0.06481481461937853,0.20999999895244106,1.1666666674598045,0.09999999950032205,4.32098181353869e+16,1.2841550746247404e+16,,,1.0,3.0,2.0,0.6666666666666666,0.5,0,0,collinearity,1,0.9999989916371258,0.9444444444444444,0.9444444444444444,1.0,1.0,0.40403564858583396,0.4101416126521743,0.10190634293989702,-1.188325716782222,-0.6777807074325048,16.635582438424997,16.108617472320972,Q2,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,50,75,middle,0.06481481460065998,0.2099999993162463,1.1666666674230421,0.09999999910337795,5.353931087590502e+16,1.20572855004673e+16,,,1.0,3.0,2.0,0.6666666666666666,0.5,0,0,collinearity,1,0.9999997787288624,0.8888888888888888,0.8888888888888888,0.0,0.0,0.3435149057710453,0.3436110674665787,0.08709638768976385,-1.1883257169076467,-0.6777807066801306,16.72867277692342,16.08124954454855,Q2,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,51,76,middle,0.0648148148999279,0.21000000011416173,1.1666666668352919,0.09999999997397502,5.4053307765455256e+16,1.2003577825339844e+16,,,1.0,3.0,2.0,0.6666666666666666,0.5,0,0,collinearity,1,0.9999754356910546,0.9444444444444444,0.9444444444444444,1.0,1.0,0.33966391054820194,0.33926826037299457,0.08622498945756392,-1.188325714902389,-0.6777807050299864,16.732822275538716,16.079310712565086,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,52,77,middle,0.06481481483790359,0.21000000010830075,1.1666666667134784,0.09999999998036983,4.985300770292834e+16,1.184922739023286e+16,,,1.0,2.0,1.0,0.5,0.5,0,0,collinearity,1,1.0,0.8888888888888888,0.9444444444444444,1.0,1.0,0.3337147612607927,0.30256362719677105,0.09280561473993161,-1.1883257153179856,-0.6777807050421073,16.697691365042477,16.073690033797813,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,53,78,middle,0.06481481487307951,0.21000000016978257,1.1666666666443943,0.100000000047452,6.1703500396054904e+16,1.1664089027624808e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,1.0,0.8888888888888888,0.8888888888888888,1.0,0.0,0.2937817089981405,0.30256362833400663,0.0893123593761464,-1.1883257150822877,-0.6777807049149587,16.79030980195172,16.06685082579374,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,54,79,middle,0.06481481484941988,0.21000000012489656,1.1666666665979277,0.10000000009642666,5.34854388479811e+16,1.3570219599749106e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999999999997,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29378170676093834,0.30256362002109816,0.08931236134230858,-1.1883257152408202,-0.6777807050077861,16.728235563540675,16.13258687567651,Q3,Q2
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,55,80,middle,0.06481481482916192,0.21000000005742386,1.1666666666377135,0.10000000002280791,4.773594543276003e+16,1.4423597956165794e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999999999986,0.8888888888888888,0.8888888888888888,1.0,0.0,0.2937817124320538,0.30256362482822313,0.08931235965891657,-1.1883257153765594,-0.6777807051473242,16.678845528391747,16.159073608344674,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,56,81,middle,0.0648148148265399,0.2100000000394051,1.166666666632564,0.10000000004246797,6.291614405066488e+16,1.6410240679940714e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999999999997,0.8888888888888888,0.8888888888888888,1.0,0.0,0.2937817086093306,0.30256360975173574,0.08931235218584664,-1.1883257153941285,-0.6777807051845882,16.79876209810837,16.215114950657217,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,57,82,middle,0.0648148148139952,0.2100000000041186,1.1666666666572012,0.10000000000396722,6.811437100431432e+16,1.928574531024968e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.999999999999998,0.8888888888888888,0.8888888888888888,1.0,0.0,0.2937816816650157,0.3025635814164513,0.08931232857536418,-1.1883257154781848,-0.6777807052575632,16.833238750524046,16.285236427120868,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,58,83,middle,0.06481481481566301,0.21000000000184751,1.1666666666604768,0.10000000000644518,1.0325371931651846e+17,2.3967128320815776e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999999999959,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29378164544823,0.30256357240933496,0.08931233046909752,-1.1883257154670095,-0.67778070526226,17.013905704391856,16.379616001111838,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,59,84,middle,0.06481481481279948,0.2099999999950166,1.1666666666661007,0.09999999999899203,1.0595353402750405e+17,3.818273529389402e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.999999999999827,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29378164277797614,0.30256354560619314,0.08931235055206344,-1.1883257154861968,-0.6777807052763868,17.025115446965145,16.581867036694998,Q2,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,60,85,middle,0.06481481481380029,0.20999999999617244,1.166666666668066,0.09999999999773089,1.0991581528047576e+17,5.105844111847588e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999999999737,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29378166585547255,0.30256368609195056,0.08931233909573745,-1.1883257154794908,-0.6777807052739964,17.041060185552507,16.708067551087527,Q2,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,61,86,middle,0.06481481481407068,0.20999999999744293,1.166666666667535,0.09999999999911714,1.664541403218959e+17,8.223961957027032e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.999999999999479,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29378162706163313,0.3025636809479233,0.08931218808919023,-1.188325715477679,-0.6777807052713689,17.221294602115634,16.915081092666345,Q2,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,62,87,middle,0.06481481481429312,0.20999999999818955,1.166666666667972,0.09999999999830256,2.325951281658406e+17,4.738738078634711e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999999999842,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29378148326865383,0.3025631568798832,0.08931254891848023,-1.1883257154761886,-0.6777807052698248,17.36660061394853,16.675662704870064,Q2,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,63,88,middle,0.06481481481473987,0.20999999999951588,1.1666666666670944,0.0999999999997497,3.260656354160031e+17,5.69381596021726e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.999999999998762,0.8888888888888888,0.8888888888888888,1.0,0.0,0.2937811124547697,0.3025640541753917,0.08931208799847147,-1.188325715473195,-0.6777807052670819,17.51330503022078,16.755403425446374,Q2,Q1
