model,case,regime,start,stage,rho,retained_components,explained_variance_share,validation_r2,validation_mae,true_mass_share,support_90,pairwise_score,false_lag_rate,component_dominance
delay,delay_g_1_25,усиленный цикл,75,middle,0.95,4.0,0.978853244795014,-15.268941852970883,0.12626180195845924,0.1980971117704404,9.0,0.9,0.9,0.16945103313558707
delay,delay_g_1_25,усиленный цикл,75,middle,0.99,6.0,0.9950422609632843,-1.9079776692086754,0.05140904387135503,0.3151176212765999,5.0,0.9,0.8,0.17066795298180967
delay,delay_g_1_25,усиленный цикл,76,middle,0.8,2.0,0.8691766972717814,-2.695567426688229,0.1820524738947815,0.14206444218402528,9.0,1.0,0.8888888888888888,0.14457129813906655
delay,delay_g_1_25,усиленный цикл,76,middle,0.9,3.0,0.9253835352307341,-0.6745068965478531,0.10511614326897134,0.15028305347468668,9.0,1.0,0.8888888888888888,0.15394033437959337
delay,delay_g_1_25,усиленный цикл,76,middle,0.95,4.0,0.9786040731327461,-0.45875932987514756,0.1194994546027079,0.20106175094045986,9.0,0.9,0.9,0.15893405724183698
delay,delay_g_1_25,усиленный цикл,76,middle,0.99,6.0,0.9947374716513213,0.39846518498277317,0.06581896127646374,0.3002561971572276,5.0,0.9,0.8,0.15803992917625911
delay,delay_g_1_25,усиленный цикл,77,middle,0.8,2.0,0.8696722988808411,-1.2934416676751996,0.27025905682578416,0.1397865560386548,9.0,1.0,0.8888888888888888,0.14097643164153859
delay,delay_g_1_25,усиленный цикл,77,middle,0.9,3.0,0.9294060683788696,-1.4296193976282048,0.2838342048916891,0.14166919486939555,9.0,1.0,0.8888888888888888,0.15709666713972223
delay,delay_g_1_25,усиленный цикл,77,middle,0.95,4.0,0.9799260980120673,0.5798937163642544,0.13352027091737798,0.22142506744811175,8.0,0.9,0.8888888888888888,0.15886271031184304
delay,delay_g_1_25,усиленный цикл,77,middle,0.99,6.0,0.9958394930547971,0.3524963397197043,0.14732321816237412,0.3011760069803419,6.0,0.9,0.8,0.16759950411163005
delay,delay_g_1_25,усиленный цикл,78,middle,0.8,2.0,0.871618290913228,-0.14368349531939728,0.3899088951000169,0.13495931908734077,9.0,1.0,0.8888888888888888,0.14195911569922381
delay,delay_g_1_25,усиленный цикл,78,middle,0.9,3.0,0.9275911908017787,-0.007022151611940863,0.320892127905056,0.19240408439179613,7.0,1.0,0.875,0.14189514007008172
delay,delay_g_1_25,усиленный цикл,78,middle,0.95,4.0,0.9808480051944546,0.5057148573514246,0.22005385723685156,0.21163112563271883,8.0,0.9,0.8888888888888888,0.1404677248883715
delay,delay_g_1_25,усиленный цикл,78,middle,0.99,5.0,0.990397922471585,0.582394553470365,0.22984865789024023,0.2790005143587591,7.0,0.9,0.8571428571428571,0.1438853331258845
delay,delay_g_1_25,усиленный цикл,79,middle,0.8,2.0,0.8711642968549813,0.5860069124991161,0.3259260464393527,0.1374616042423351,8.0,1.0,0.8888888888888888,0.14900718130383464
delay,delay_g_1_25,усиленный цикл,79,middle,0.9,3.0,0.934750979665129,0.5550080637066077,0.33329355095007385,0.1384614392242982,8.0,1.0,0.8888888888888888,0.15711806892167215
delay,delay_g_1_25,усиленный цикл,79,middle,0.95,4.0,0.9813948349986846,0.7358518419165796,0.2548284929962472,0.1983061035176961,8.0,1.0,0.8888888888888888,0.16437385108127361
delay,delay_g_1_25,усиленный цикл,79,middle,0.99,5.0,0.9902787216487858,0.7943186804723303,0.23929492261036556,0.25002426858164706,8.0,0.9,0.875,0.16089993711571232
delay,delay_g_1_25,усиленный цикл,80,middle,0.8,2.0,0.8733385277478974,-0.1877406424573358,0.35856501609324204,0.1369554553558022,9.0,1.0,0.8888888888888888,0.14009694649733423
delay,delay_g_1_25,усиленный цикл,80,middle,0.9,3.0,0.9301974083110158,-0.8274910019817912,0.4220067502507819,0.18641574971894811,7.0,1.0,0.875,0.14221476089126872
delay,delay_g_1_25,усиленный цикл,80,middle,0.95,4.0,0.9801925734519688,0.04862277572135609,0.33923837032744636,0.2105158101807086,8.0,1.0,0.9,0.14025665316558944
delay,delay_g_1_25,усиленный цикл,80,middle,0.99,6.0,0.99485244730147,0.02158245129042602,0.3421240621074068,0.25287309380840334,7.0,1.0,0.8571428571428571,0.15331028332851313
delay,delay_g_1_25,усиленный цикл,81,middle,0.8,2.0,0.8723162481806189,0.7235425369188775,0.32545797606800797,0.14062186474517907,8.0,0.9,0.8888888888888888,0.14824145948993317
delay,delay_g_1_25,усиленный цикл,81,middle,0.9,3.0,0.9302223776532808,0.7668715188926667,0.3093777376251099,0.14398200553118057,8.0,0.9,0.8888888888888888,0.16338606439747227
delay,delay_g_1_25,усиленный цикл,81,middle,0.95,4.0,0.9779304287848773,0.867498174891962,0.21233756296643355,0.20891682395803207,9.0,1.0,0.9,0.17685704115969778
delay,delay_g_1_25,усиленный цикл,81,middle,0.99,6.0,0.9937816939364439,0.9196877106581653,0.16311679291907621,0.33216962558509194,7.0,1.0,0.8888888888888888,0.17684124147698774
delay,delay_g_1_25,усиленный цикл,82,middle,0.8,2.0,0.8702421152461272,0.8406727863387262,0.25985120712039284,0.13667496214720148,9.0,0.9,0.8888888888888888,0.14559792709421693
delay,delay_g_1_25,усиленный цикл,82,middle,0.9,3.0,0.9275809933037147,0.7938166599016105,0.2575975964439682,0.1604840922304553,8.0,1.0,0.8888888888888888,0.13925391357662595
delay,delay_g_1_25,усиленный цикл,82,middle,0.95,4.0,0.9752131740055456,0.8826980931728232,0.2391874497575067,0.18897196301165903,9.0,1.0,0.9,0.13942100450371162
delay,delay_g_1_25,усиленный цикл,82,middle,0.99,6.0,0.99071665104707,0.9232214941649458,0.18475731507431858,0.3196379179823852,7.0,1.0,0.8888888888888888,0.15263395127897803
delay,delay_g_1_25,усиленный цикл,83,middle,0.8,2.0,0.8662210414555813,-1.6407279404783783,0.23155675246722218,0.13322610885443303,9.0,0.9,0.8888888888888888,0.1432529711591602
delay,delay_g_1_25,усиленный цикл,83,middle,0.9,3.0,0.9258910514225676,-2.3379901461471873,0.27584522648253434,0.14441895442014568,8.0,1.0,0.875,0.15820491143191448
delay,delay_g_1_25,усиленный цикл,83,middle,0.95,4.0,0.9740360569815083,0.3369167815626155,0.10103908013981477,0.20180577270205857,8.0,1.0,0.8888888888888888,0.16674175550237844
delay,delay_g_1_25,усиленный цикл,83,middle,0.99,7.0,0.9941754927385938,0.6869539563658338,0.08989301891369483,0.321757803910903,7.0,1.0,0.875,0.1797880131275662
delay,delay_g_1_25,усиленный цикл,84,middle,0.8,2.0,0.8605284760556108,-3.648954942993461,0.24236026743155703,0.13581321312698735,9.0,1.0,0.9,0.13793562768305462
delay,delay_g_1_25,усиленный цикл,84,middle,0.9,3.0,0.9206093352526803,-2.1295693366063313,0.2072036903448505,0.14758329112452462,8.0,0.9,0.8888888888888888,0.14474501691487618
delay,delay_g_1_25,усиленный цикл,84,middle,0.95,4.0,0.9716415870113662,-0.3084148225782113,0.11521398452557996,0.21979650797323314,8.0,1.0,0.8888888888888888,0.14258858881367611
delay,delay_g_1_25,усиленный цикл,84,middle,0.99,7.0,0.9928197495116698,0.348901838413917,0.10191551224555544,0.3240086546360473,8.0,1.0,0.9,0.16476758414434942
delay,delay_g_1_25,усиленный цикл,85,middle,0.8,2.0,0.85201334581795,-0.043891861611970784,0.2817249226254946,0.13896689245263044,8.0,1.0,0.8888888888888888,0.14411284140119207
delay,delay_g_1_25,усиленный цикл,85,middle,0.9,3.0,0.9188878682424901,0.17492552501188996,0.2397754774704038,0.15332477699394265,8.0,1.0,0.875,0.15380278145944046
delay,delay_g_1_25,усиленный цикл,85,middle,0.95,4.0,0.9712970029482091,0.6248294752418269,0.1082946392658477,0.21038802441985616,8.0,1.0,0.8888888888888888,0.1634695129596517
delay,delay_g_1_25,усиленный цикл,85,middle,0.99,7.0,0.9952458621378145,0.9195337655796626,0.0673046800784717,0.3453409967775662,8.0,1.0,0.9,0.15560053306982122
delay,delay_g_1_25,усиленный цикл,86,middle,0.8,2.0,0.8527938816148892,0.8188796768163806,0.19985222272952644,0.13323982078283528,8.0,1.0,0.8888888888888888,0.1431164926310384
delay,delay_g_1_25,усиленный цикл,86,middle,0.9,3.0,0.9190657162764772,0.70764578080629,0.25540578954191734,0.14859654820324533,8.0,0.9,0.8888888888888888,0.14310925491033108
delay,delay_g_1_25,усиленный цикл,86,middle,0.95,4.0,0.9749018806369251,0.5985573453536508,0.24837868908941121,0.21102193681312256,8.0,1.0,0.8888888888888888,0.14505203253730925
delay,delay_g_1_25,усиленный цикл,86,middle,0.99,6.0,0.9923668938515704,0.7756613585429821,0.21611136618304858,0.3747708557863046,6.0,1.0,0.8333333333333334,0.15500619994970022
delay,delay_g_1_25,усиленный цикл,87,middle,0.8,2.0,0.8529392125432814,0.7488623403162205,0.2502522309851872,0.13182027359711096,9.0,1.0,0.8888888888888888,0.14542182028059503
delay,delay_g_1_25,усиленный цикл,87,middle,0.9,3.0,0.9210380338152674,0.6556603040426751,0.28137611729477224,0.15825649306489267,7.0,0.9,0.875,0.1485077325923472
delay,delay_g_1_25,усиленный цикл,87,middle,0.95,4.0,0.9770604253940697,0.5251273281447404,0.3627425705472649,0.1901847586187628,8.0,1.0,0.875,0.15666793521315095
delay,delay_g_1_25,усиленный цикл,87,middle,0.99,6.0,0.9960495247553856,0.4819026183100673,0.36915423315900897,0.2666379090222206,7.0,1.0,0.875,0.1582915674049783
delay,delay_g_1_25,усиленный цикл,88,middle,0.8,2.0,0.849385849719182,0.42367656271472187,0.23126535400688572,0.13480639970964425,9.0,1.0,0.8888888888888888,0.14143721698776168
delay,delay_g_1_25,усиленный цикл,88,middle,0.9,3.0,0.9125153241260164,0.42575876708019567,0.23080747745604446,0.13478444174309076,9.0,1.0,0.8888888888888888,0.14924981583487604
delay,delay_g_1_25,усиленный цикл,88,middle,0.95,4.0,0.9713275055165292,-0.05703624833299714,0.3357319832085708,0.19586378219930833,8.0,1.0,0.875,0.15581818590880436
delay,delay_g_1_25,усиленный цикл,88,middle,0.99,6.0,0.9923574648407535,0.04001142316507145,0.31778681585780505,0.2911962637293129,8.0,1.0,0.8888888888888888,0.1616817933126485
delay,delay_g_1_25,усиленный цикл,89,middle,0.8,2.0,0.8456767865744336,0.707319105672504,0.4106256705160858,0.14100063991331724,8.0,1.0,0.8888888888888888,0.14255231979224947
delay,delay_g_1_25,усиленный цикл,89,middle,0.9,3.0,0.9117048734219322,0.6792715990037022,0.4538315540817728,0.15971010584877612,8.0,0.9,0.875,0.15261060841924223
delay,delay_g_1_25,усиленный цикл,89,middle,0.95,4.0,0.966559169655382,0.7835137124739264,0.3778446964942041,0.1890142253350767,8.0,1.0,0.8888888888888888,0.16182410606375514
delay,delay_g_1_25,усиленный цикл,89,middle,0.99,7.0,0.9962849034745547,0.9309955748131662,0.2122708521221538,0.3299667979706415,9.0,1.0,0.9090909090909091,0.17103627958139342
delay,delay_g_1_25,усиленный цикл,90,middle,0.8,2.0,0.8465147845654821,0.47497445680739525,0.34215797599203096,0.1374555022781706,9.0,1.0,0.8888888888888888,0.14306458671494532
delay,delay_g_1_25,усиленный цикл,90,middle,0.9,3.0,0.905118120569077,0.4891617965049361,0.34094953499554653,0.13717519991506338,9.0,0.9,0.8888888888888888,0.1474289760834295
delay,delay_g_1_25,усиленный цикл,90,middle,0.95,4.0,0.9606117102470183,0.6305831841419385,0.30646650133001385,0.18409009186156036,8.0,1.0,0.8888888888888888,0.15789229803530014
delay,delay_g_1_25,усиленный цикл,90,middle,0.99,8.0,0.9969644774541481,0.9023883340333579,0.16347455908984973,0.44080928374966527,6.0,1.0,0.8571428571428571,0.17025071852627732
delay,delay_g_1_25,усиленный цикл,91,middle,0.8,2.0,0.8500823795243532,-138.4356875269845,0.2681547556226915,0.1384342704705648,9.0,1.0,0.8888888888888888,0.1482958955861429
delay,delay_g_1_25,усиленный цикл,91,middle,0.9,3.0,0.9101298377070847,-124.82623758182442,0.25319322488148216,0.15772608232216742,8.0,1.0,0.875,0.16244568309334897
delay,delay_g_1_25,усиленный цикл,91,middle,0.95,4.0,0.9578204902967895,-86.57992413282597,0.21816023393144343,0.1730065261362389,9.0,0.9,0.9,0.1677430027991633
delay,delay_g_1_25,усиленный цикл,91,middle,0.99,8.0,0.9953951897114538,0.18310701607901003,0.024278933673367902,0.5443386858824941,6.0,1.0,0.8333333333333334,0.18617607119836138
delay,delay_g_1_25,усиленный цикл,92,middle,0.8,2.0,0.8503379912685172,-1.8187566235563764,0.16822189787150518,0.14142390047743192,9.0,1.0,0.8888888888888888,0.1446773184792239
delay,delay_g_1_25,усиленный цикл,92,middle,0.9,3.0,0.9028349608706423,-0.04240318396707754,0.09750007468328466,0.14763476477564913,9.0,0.9,0.8888888888888888,0.1513947035595864
delay,delay_g_1_25,усиленный цикл,92,middle,0.95,4.0,0.9536556001413556,-1.293612982440814,0.13730565032399653,0.17736292510497678,9.0,0.9,0.9,0.1552205548597123
delay,delay_g_1_25,усиленный цикл,92,middle,0.99,8.0,0.9952146066132262,-0.009932712058704718,0.10145534239479252,0.3164372685800905,8.0,1.0,0.8888888888888888,0.17535515252107337
delay,delay_g_1_25,усиленный цикл,93,middle,0.8,2.0,0.8598224077355076,-2.2909676233082075,0.3248803280653917,0.13915773376413282,9.0,1.0,0.8888888888888888,0.13712116997602114
delay,delay_g_1_25,усиленный цикл,93,middle,0.9,3.0,0.9148072687942777,-2.5351504695416107,0.3357752498469293,0.14543818985405998,9.0,0.9,0.8888888888888888,0.14677394565240473
delay,delay_g_1_25,усиленный цикл,93,middle,0.95,4.0,0.9606732428223552,-0.2964140997302205,0.23156908158843126,0.20922145037366474,8.0,0.9,0.8888888888888888,0.14756650130199306
delay,delay_g_1_25,усиленный цикл,93,middle,0.99,7.0,0.9930509986952316,0.6353854286494249,0.10618435549147609,0.29778203733094577,9.0,1.0,0.9,0.16564643452182826
delay,delay_g_1_25,усиленный цикл,94,middle,0.8,2.0,0.8676786873144686,-0.5195335245458113,0.4655265336282202,0.1377699453267036,9.0,1.0,0.9,0.14151035692053998
delay,delay_g_1_25,усиленный цикл,94,middle,0.9,3.0,0.9183544409757891,0.02939302346309125,0.38046604716813603,0.18703314185163356,8.0,0.9,0.8888888888888888,0.16081899997176696
delay,delay_g_1_25,усиленный цикл,94,middle,0.95,4.0,0.9685032928360023,-0.016910576339520533,0.34824420149376295,0.2061103819605988,8.0,0.9,0.875,0.16692326314521538
delay,delay_g_1_25,усиленный цикл,94,middle,0.99,6.0,0.9910852500987654,0.38912996367493435,0.284753664287007,0.21133381205694465,9.0,1.0,0.9090909090909091,0.18119433616735722
delay,delay_g_1_25,усиленный цикл,95,middle,0.8,2.0,0.8722524088778545,0.4271795363061196,0.3883479573272455,0.1366304800611715,9.0,1.0,0.9,0.14490184940945627
delay,delay_g_1_25,усиленный цикл,95,middle,0.9,3.0,0.9318660258045153,0.35088265380751726,0.40748314390393786,0.1435454529110465,8.0,1.0,0.9,0.14949770307549448
delay,delay_g_1_25,усиленный цикл,95,middle,0.95,4.0,0.975261883132224,0.5790481451319054,0.31630035632211306,0.2107619577140395,7.0,1.0,0.875,0.1526755185013382
delay,delay_g_1_25,усиленный цикл,95,middle,0.99,6.0,0.9924521807188255,0.6790733539869819,0.27507181094759847,0.2195308425638754,9.0,1.0,0.9,0.17094671425730648
delay,delay_g_1_25,усиленный цикл,96,middle,0.8,2.0,0.8789493152096344,-0.6183483830041436,0.4116068503292179,0.13619253188961958,9.0,1.0,0.8888888888888888,0.14314126206223665
delay,delay_g_1_25,усиленный цикл,96,middle,0.9,3.0,0.9324859915381914,-1.4564470969105825,0.4685868570589801,0.20076398236711954,9.0,1.0,0.9,0.14561001320387265
delay,delay_g_1_25,усиленный цикл,96,middle,0.95,4.0,0.9778410899056741,-0.5180721848615104,0.39795458210884416,0.21771518459308964,8.0,1.0,0.8888888888888888,0.1414215668212671
delay,delay_g_1_25,усиленный цикл,96,middle,0.99,6.0,0.993510377823617,0.014199869226810047,0.3356912677404667,0.24412419491393633,8.0,1.0,0.9,0.16811937831706233
delay,delay_g_1_25,усиленный цикл,97,middle,0.8,2.0,0.8771168804188489,0.6607298815390152,0.3552049295953923,0.13831924630250653,8.0,1.0,0.8888888888888888,0.1444144587525213
delay,delay_g_1_25,усиленный цикл,97,middle,0.9,3.0,0.9273984646676848,0.7395326649973515,0.32160668859823033,0.1462746725777617,8.0,0.9,0.8888888888888888,0.156851932308411
delay,delay_g_1_25,усиленный цикл,97,middle,0.95,4.0,0.9730614538913025,0.8048657710888998,0.2484367656335272,0.21228664353763593,9.0,1.0,0.9,0.16445075250261035
delay,delay_g_1_25,усиленный цикл,97,middle,0.99,6.0,0.9929618464605917,0.9146751320396931,0.14236891326507708,0.3622070519554766,7.0,1.0,0.8888888888888888,0.16506526050047257
delay,delay_g_1_25,усиленный цикл,98,middle,0.8,2.0,0.8714261344563781,0.805554872543477,0.2831999441016532,0.13917020394803586,8.0,1.0,0.8888888888888888,0.14477009081840375
delay,delay_g_1_25,усиленный цикл,98,middle,0.9,3.0,0.9232424237895789,0.7381934465461167,0.25999631600116213,0.17324059302750935,8.0,1.0,0.875,0.13978668448126164
delay,delay_g_1_25,усиленный цикл,98,middle,0.95,4.0,0.9670092004595943,0.8289214779660753,0.2941249013523058,0.196713183398751,8.0,1.0,0.8888888888888888,0.13714800607429656
delay,delay_g_1_25,усиленный цикл,98,middle,0.99,7.0,0.9948043978779233,0.9062151547336915,0.20452391360290756,0.3422770944292214,8.0,1.0,0.8888888888888888,0.15957703885046184
delay,delay_g_1_25,усиленный цикл,99,middle,0.8,2.0,0.8650187205695494,-2.2493679264741226,0.22077301616191095,0.1355790582291732,9.0,0.9,0.8888888888888888,0.14059695657201274
