model,case,regime,start,end,stage,true_predictor_count,cond_original,cond_pcr,cond_reduction_ratio,enter_validation_r2,pcr_validation_r2,enter_validation_mae,pcr_validation_mae,enter_true_mass_share,pcr_true_mass_share,enter_support_90,pcr_support_90,enter_pairwise,pcr_pairwise,enter_topk,pcr_topk,enter_false_lag_rate,pcr_false_lag_rate,enter_hit_rate,pcr_hit_rate,retained_components,explained_variance_share,pc1_share,component_dominance,component_true_loading_share
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",66,91,middle,2.0,6701335296144479.0,1.1103216881880502,6035489865176356.0,0.9999999999965483,0.9999990425590245,1.0030752688091245e-06,0.000401990349954362,0.4637712306462926,0.14491747673270364,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999988238918741,0.5521340615959406,0.1331359667283713,0.18346871823250976
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",67,92,middle,2.0,5.168191322741389e+16,1.0474703780890722,4.9339737245552056e+16,0.9999999999952142,0.9999989510464253,1.2236287004382025e-06,0.00048385639085213317,0.47004281877388143,0.14571900146549785,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999989524946588,0.5231718871495348,0.13241948589556413,0.18613722123899842
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",68,93,middle,2.0,2.2556719667552132e+16,1.1498065148563117,1.96178395026497e+16,0.9999999999989432,0.9999996220508123,4.948451850321037e-07,0.000355025584187559,0.45741487335663417,0.13756817296520266,7.0,7.0,0.9444444444444444,0.2777777777777778,0.5,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999991760957705,0.5693465142117576,0.13598367375164333,0.188501011627699
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",69,94,middle,2.0,2.25193092073743e+16,1.1104271830837553,2.0279861255590096e+16,0.9999999999981767,0.999999578759793,7.918349320864179e-07,0.000345568500424757,0.4594903508091204,0.1449417346308475,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.999999333177424,0.5521813300209962,0.13313319883117355,0.18346349214802765
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",70,95,middle,2.0,1.249895540916894e+16,1.0473919780201626,1.1933407617647738e+16,0.9999999999991557,0.9999995410132514,5.280601229433005e-07,0.00036804222368874706,0.6845100751449292,0.14572536565722452,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999994988382586,0.5231348283275643,0.13241657293124715,0.18612631469524504
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",71,96,middle,2.0,1.9839321221983276e+16,1.1498840126395837,1.7253323816931486e+16,0.9999999999995249,0.9999993464912716,3.6835506829942705e-07,0.00046068314332982824,0.6034389532010037,0.13757377983969923,6.0,7.0,1.0,0.2777777777777778,1.0,0.0,0.7142857142857143,0.8571428571428571,1.0,0.5,2.0,0.9999996993794726,0.5693798628067516,0.13597728844349405,0.18848644717227658
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",72,97,middle,2.0,7.641937681483995e+16,1.1105102291863502,6.881465366674828e+16,0.9999999999988262,0.9999992770385482,6.245611047968799e-07,0.00048241971661588945,0.6053727924508575,0.1449717946576474,8.0,7.0,1.0,0.2777777777777778,1.0,0.0,0.8181818181818182,0.8571428571428571,1.0,0.5,2.0,0.9999997885716141,0.552218566282793,0.13312508012375016,0.18345833458089317
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",73,98,middle,2.0,2.1483664595747076e+16,1.0473635944254789,2.0512136100674504e+16,0.9999999999998348,0.9999994829541903,2.0828193325606037e-07,0.0003812041974496916,0.5860697941949153,0.14572245813958568,8.0,7.0,1.0,0.3888888888888889,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999998324361641,0.5231214820027914,0.1324103070393939,0.18608653544090817
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",74,99,middle,2.0,2.6966100006238948e+16,1.149987487937039,2.344903774093525e+16,0.9999999999997683,0.9999995094678407,2.801674569933669e-07,0.0003367256078544341,0.5955238766276674,0.1376007286093063,8.0,7.0,1.0,0.2777777777777778,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999998470681775,0.5694240718257443,0.13598198170633877,0.18848114669362276
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",75,100,middle,2.0,1.0491613368170284e+16,1.1105212665714481,9447467314661534.0,0.999999999999895,0.9999998122661796,1.8529006253394561e-07,0.00020213920352050532,0.46602266717995905,0.1449830508658027,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999998494872855,0.5522235151988045,0.13312350174438997,0.18345699627551715
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",76,101,middle,2.0,4951609354226495.0,1.047381870574233,4727606514242744.0,0.9999999999999106,0.9999998232657276,1.7379726776252843e-07,0.0001713600640574723,0.4645811959698157,0.1457168915365923,7.0,7.0,0.9444444444444444,0.3333333333333333,0.5,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999998631175218,0.5231302041461023,0.132412576467252,0.18606067898947015
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",77,102,middle,2.0,1.9052211986985064e+16,1.1500292717823806,1.6566719173553614e+16,0.9999999999999752,0.9999999308148267,9.09982428113724e-08,0.00013474081531095194,0.45218666585096845,0.13761915454592744,8.0,7.0,0.9444444444444444,0.3888888888888889,0.5,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999998848706484,0.569441909782068,0.13598220508816208,0.1884845077946814
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",78,103,middle,2.0,1.3696316148443358e+16,1.1104867959291127,1.2333614590152816e+16,0.9999999999999998,0.9999999607507271,7.375036970014293e-09,9.174535607819889e-05,0.8031912659254331,0.14497633408514024,4.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.5,0.8571428571428571,1.0,0.5,2.0,0.9999999021974046,0.5522081933034017,0.13312454797532883,0.18345866351694015
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",79,104,middle,2.0,7558662542616433.0,1.047411217213357,7216518611215846.0,0.9999999999999999,0.9999999451215679,5.452330087418744e-09,0.00011156338678665796,0.7488617791605248,0.1457140052645603,5.0,7.0,1.0,0.2777777777777778,1.0,0.0,0.6,0.8571428571428571,1.0,0.5,2.0,0.9999999244583475,0.5231442155615994,0.13241023165614543,0.18606098224587814
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",80,105,middle,2.0,6992022714413848.0,1.1500084887860098,6079974872007143.0,1.0,0.9999999277283498,1.9297335026221183e-09,0.0001538972266469929,0.8107787744247215,0.1376197288372799,4.0,7.0,1.0,0.4444444444444444,1.0,0.0,0.5,0.8571428571428571,1.0,0.5,2.0,0.9999999541171969,0.5694330875470413,0.135980296273019,0.1884899284207993
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",81,106,middle,2.0,6192766225334159.0,1.1104538365727035,5576788535800342.0,0.9999999999999849,0.9999999043260588,7.099876540387721e-08,0.00017720569518146304,0.5131800942233301,0.1449651641084754,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999683167144,0.5521935513015612,0.13312168329781093,0.1834606599181415
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",82,107,middle,2.0,8613390621559585.0,1.0474249000305147,8223396848125962.0,0.9999999999999951,0.9999999310589873,3.998525675378654e-08,0.0001453565697155009,0.5171282243143617,0.14571460994511917,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.999999976049978,0.5231507602409864,0.13240830749038235,0.18607462946479136
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",83,108,middle,2.0,1.3492624771287008e+16,1.149970371791957,1.1733019477938324e+16,0.9999999999999968,0.9999999269751987,3.049295952776513e-08,0.00013591968125098441,0.502325775291092,0.13761061592145193,8.0,7.0,1.0,0.3888888888888889,1.0,0.0,0.8181818181818182,0.8571428571428571,1.0,0.5,2.0,0.999999980010919,0.5694168490451135,0.13597892659934546,0.18849246664323704
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",84,109,middle,2.0,5025577039254470.0,1.110445684659344,4525729721572277.0,0.9999999999999962,0.9999999654688468,3.53488871877398e-08,9.307526913882036e-05,0.48050721884994985,0.1449598193113825,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999999808794893,0.5521899276868975,0.13312161285966734,0.18346137346855806
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",85,110,middle,2.0,1.2988246154166686e+16,1.0474204625416936,1.240022189622792e+16,0.9999999999999986,0.9999999707749939,1.9349390793325465e-08,6.270240334460553e-05,0.5026885302043964,0.1457165950591911,7.0,7.0,0.9444444444444444,0.3333333333333333,0.5,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999999823782924,0.5231486498030853,0.1324080468604446,0.18608526790071817
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",86,111,middle,2.0,1.6937418951476954e+16,1.1499510195276237,1.4728817718196814e+16,0.9999999999999961,0.9999999864546001,3.303386144256256e-08,4.9601879669199565e-05,0.4523580279735557,0.13760310129959383,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999842129228,0.5694085992873701,0.13597872533157027,0.18849165527156797
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",87,112,middle,2.0,8729857672428153.0,1.1104563616532053,7861504489407825.0,0.9999999999999996,0.9999999961181879,1.2619953286089705e-08,3.442055233704444e-05,0.8911679384505514,0.14496139534006602,3.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.8571428571428571,1.0,0.5,2.0,0.9999999859511478,0.5521946856073414,0.13312180277457314,0.18346090784842345
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",88,113,middle,2.0,6327720376405344.0,1.0474098503429405,6041303100532744.0,0.9999999999999977,0.9999999930008273,2.6669622621433575e-08,4.6030279936345085e-05,0.7004403704239767,0.14571785510922658,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999999888115912,0.5231435981258178,0.13240803487398325,0.1860866113109527
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",89,114,middle,2.0,1.6663157155125244e+16,1.1499555029702988,1.4490262546754926e+16,0.9999999999999991,0.9999999924721273,1.6680089143239485e-08,4.8762349181793084e-05,0.7847603029633983,0.13760188702574808,5.0,7.0,1.0,0.2222222222222222,1.0,0.0,0.6666666666666666,0.8571428571428571,1.0,0.5,2.0,0.9999999929584741,0.5694105161028375,0.13597787128053138,0.1884896932078407
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",90,115,middle,2.0,2.1634311616589916e+16,1.1104690661169991,1.948213802320408e+16,0.9999999999999998,0.9999999880713727,5.683367887421298e-09,6.296583580010322e-05,0.4735875872358196,0.14496542284356434,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999950960212,0.5522003486617217,0.13312086945525722,0.18346016604148385
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",91,116,middle,2.0,1.5104389803139402e+16,1.0474037476702855,1.442079029861763e+16,0.9999999999999997,0.9999999911967538,9.597969789313746e-09,5.3677655982298234e-05,0.4791716564029063,0.1457178201856351,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999964099693,0.5231406951122528,0.13240728501568572,0.18608214014521068
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",92,117,middle,2.0,4.404123004922003e+16,1.1499691242348578,3.829775001874355e+16,0.9999999999999993,0.9999999896889917,1.4684524559290443e-08,5.299203796490145e-05,0.5073828729642489,0.1376048346307622,6.0,7.0,1.0,0.2777777777777778,1.0,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999999973133595,0.5694163269221757,0.1359780475831571,0.18848856036701728
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",93,118,middle,2.0,3.017922695145602e+16,1.11047358114513,2.7176897734329652e+16,0.9999999999999949,0.9999999940854805,3.457575215026765e-08,4.0295928951531813e-05,0.5038548573957029,0.14496779433217472,6.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999999975694529,0.5522023608019628,0.13312019936472785,0.18345981994301475
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",94,119,middle,2.0,3.6410376723492504e+16,1.047404429196755,3.4762481147244424e+16,0.9999999999999991,0.9999999953394528,1.7097528430080427e-08,2.685884810186649e-05,0.599875077624223,0.14571713786109067,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999977619927,0.5231410204634245,0.1324072555521815,0.186077897514568
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",95,120,middle,2.0,6695526755859411.0,1.1499775863659418,5822310656521599.0,0.9999999999998941,0.9999999974105939,1.9061687519158119e-07,2.0266155429586135e-05,0.5595683233471773,0.13760780102276157,6.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999999978853008,0.5694199356006631,0.1359783261654306,0.18848868291092372
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",96,121,middle,2.0,7723473194516925.0,1.11047054998124,6955135545600380.0,0.9999999999999958,0.9999999994851958,3.7056644049589714e-08,1.2522955190885643e-05,0.5901417820722651,0.14496757848601377,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999999980380074,0.5522010111284978,0.1331204965616523,0.1834599326452505
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",97,122,middle,2.0,2.745788057202177e+16,1.0474081447165362,2.621507261570206e+16,0.9999999999999962,0.9999999990068819,3.13503640270163e-08,1.8316214660770342e-05,0.5534292640889112,0.14571661603505506,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999983875845,0.5231427906676147,0.13240717990872006,0.1860768642349892
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",98,123,middle,2.0,1.1291136786494056e+16,1.1499772040415823,9818574443746780.0,0.9999999999999979,0.9999999992383385,2.642862728663431e-08,1.4403429266266846e-05,0.5447811690812849,0.1376086174081692,8.0,7.0,1.0,0.4444444444444444,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999989335409,0.5694197731706526,0.13597814184999518,0.1884893690904172
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",99,124,middle,2.0,9521984067600414.0,1.1104658024217897,8574765694570814.0,0.9999999999999923,0.9999999985967375,4.383936458296489e-08,2.161402319337628e-05,0.4691515230436236,0.14496617431651213,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.99999999923606,0.5521988974502398,0.13312024997699062,0.18346020175240996
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",100,125,middle,2.0,9969100499285748.0,1.047410732721467,9517852154696972.0,0.9999999999999917,0.9999999989150701,5.332411368019763e-08,1.9229922593011484e-05,0.46758926143601903,0.1457165574834843,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999999994474014,0.5231440240065338,0.1324068203105596,0.1860782519653142
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",101,126,middle,2.0,1.5896034879836288e+16,1.1499725015011846,1.3822969557172418e+16,0.9999999999994226,0.9999999986124524,4.44196298169756e-07,2.004546110029315e-05,0.48625479777030556,0.1376077216488912,7.0,7.0,0.9444444444444444,0.3888888888888889,0.5,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.999999999625895,0.5694177683493615,0.13597791210029264,0.18848984874364236
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",102,127,middle,2.0,2.0725334799289296e+16,1.1104636194235222,1.8663677437761076e+16,0.9999999999978568,0.9999999990463325,7.868362970249917e-07,1.668623703815486e-05,0.8764746911524698,0.14496517461061348,3.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.8571428571428571,1.0,0.5,2.0,0.9999999996857465,0.5521979254900702,0.13312008402483755,0.1834603561068422
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",103,128,middle,2.0,7821624729319843.0,1.0474108496950474,7467580397507913.0,0.9999999999998533,0.9999999992835487,1.8962929447067603e-07,1.1775487542516524e-05,0.8763993855606759,0.14571678250776726,3.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.8571428571428571,1.0,0.5,2.0,0.9999999997159601,0.5231440798667877,0.1324067784964527,0.18607988783260604
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",104,129,middle,2.0,5222826583980159.0,1.149968976800192,4541710854246488.0,0.999999999999418,0.9999999995294648,4.2591140381187387e-07,8.8303120397241e-06,0.6699114697932743,0.13760658778629933,5.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.7142857142857143,0.8571428571428571,1.0,0.5,2.0,0.9999999997219962,0.5694162654255058,0.1359778494305349,0.18848987173157875
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",105,130,middle,2.0,8249159748043398.0,1.1104643591549959,7428567769901745.0,0.9999999999996599,0.9999999999035718,3.351526754273119e-07,4.411985148851845e-06,0.5065054660261827,0.14496511306412477,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999997330052,0.5521982549592958,0.13312013603034334,0.1834603385590048
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",106,131,middle,2.0,3152875626319217.0,1.0474095968536814,3010164920953708.0,0.9999999999999504,0.9999999998440173,1.246928532279886e-07,7.05868951650368e-06,0.4950520611002849,0.1457169912413817,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999997736085,0.5231434831120967,0.13240676651422192,0.18608046203265716
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",107,132,middle,2.0,2.5097745082814104e+16,1.1499686304435122,2.182472149099804e+16,0.9999999999994897,0.9999999999198459,4.060836863994943e-07,4.611900415396608e-06,0.4769286066919781,0.13760615552795677,8.0,7.0,1.0,0.2777777777777778,1.0,0.0,0.8181818181818182,0.8571428571428571,1.0,0.5,2.0,0.9999999998410636,0.5694161178019712,0.13597775501750914,0.18848964052038822
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",108,133,late,2.0,5865387848925426.0,1.1104660802582584,5281915362566794.0,0.999999999996726,0.9999999998455701,8.009402069538337e-07,7.111054197021331e-06,0.47905134476278,0.1449655841569444,8.0,7.0,1.0,0.2777777777777778,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999998814484,0.5521990215422272,0.133120049729942,0.18346024440387618
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",109,134,late,2.0,2.997012055946934e+16,1.0474085438020069,2.8613591837508092e+16,0.9999999999982314,0.9999999998707063,6.703790508636823e-07,6.6559530937926326e-06,0.46264664395067673,0.14571703953992007,7.0,7.0,0.9444444444444444,0.3888888888888889,0.5,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999999999138423,0.5231429815688473,0.13240669175514425,0.18608006618859213
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",110,135,late,2.0,5789449912029300.0,1.1499701889910234,5034434777051853.0,0.9999999999993382,0.9999999998225712,4.192467454311455e-07,7.3555209223474805e-06,0.49963861999489634,0.137606402805098,7.0,7.0,1.0,0.2222222222222222,1.0,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999999999458489,0.5694167824476515,0.13597770826994637,0.1884894454413082
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",111,136,late,2.0,1.4167201665863312e+16,1.1104670588449344,1.2757876564658746e+16,0.99999999996781,0.9999999998547342,3.1584793119080836e-06,6.659790476167456e-06,0.783221530791361,0.14496598928468055,4.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.6,0.8571428571428571,1.0,0.5,2.0,0.9999999999579869,0.5521994574017618,0.133119926599448,0.18346017892653887
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",112,137,late,2.0,1.407030194358456e+17,1.0474083611575529,1.3433444361695411e+17,0.999999999689375,0.9999999998941026,9.948869283367875e-06,4.92158734118527e-06,0.9714903648728148,0.14571696925318825,2.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.8571428571428571,1.0,0.5,2.0,0.9999999999634472,0.5231428945928458,0.1324066261756255,0.18607945401537246
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",113,138,late,2.0,7966207219886516.0,1.1499716036012513,6927307765634856.0,0.9999999999917227,0.9999999999192842,1.4645954777662655e-06,3.85937118169144e-06,0.8801945035403295,0.13760682344061526,3.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.5,0.8571428571428571,1.0,0.5,2.0,0.9999999999639675,0.5694173856661557,0.13597777281085024,0.18848941115590861
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",114,139,late,2.0,1.3626630310992156e+16,1.1104669389128072,1.22710815004841e+16,0.9999999999966795,0.999999999979475,7.914196245943176e-07,1.6562439477859254e-06,0.46821106085015923,0.14496606518742447,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999999645657,0.5521994039931941,0.13311994610157304,0.18346017604496512
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",115,140,late,2.0,8595431754971340.0,1.047408764116449,8206377538020788.0,0.9999999998911406,0.9999999999739212,5.986558939186093e-06,2.6389847039842707e-06,0.4709999098271787,0.14571688848093028,8.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999999690539,0.5231430865436085,0.13240665256948808,0.18607917503210294
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",116,141,late,2.0,9286537948705440.0,1.149971913525292,8075447617009297.0,0.9999999999973891,0.9999999999899678,8.388257883851225e-07,1.8477654438002016e-06,0.4780207059160381,0.13760702799599528,6.0,7.0,1.0,0.3888888888888889,1.0,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999999999768092,0.5694175178289809,0.13597776189441738,0.18848948544226884
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",117,142,late,2.0,1.3202757371907378e+17,1.1104663350649504,1.1889381023995795e+17,0.9999999998688888,0.9999999999841857,4.96630271088853e-06,2.2143479144753897e-06,0.5025101954174392,0.14496591463469682,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999999999818744,0.5521991350768493,0.13311993759889895,0.1834602078154154
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",118,143,late,2.0,9541920177784402.0,1.0474091782472297,9110021542633584.0,0.9999999997683312,0.9999999999849285,8.483161309598882e-06,2.2133629338042895e-06,0.5372304618837066,0.14571686105853243,6.0,7.0,0.9444444444444444,0.3333333333333333,0.5,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999999999866058,0.5231432838222176,0.13240660668811144,0.18607927241966668
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",119,144,late,2.0,1.043047746923055e+16,1.1499714233824547,9070205795680548.0,0.9999999704710594,0.9999999999784769,0.00010114398487241309,2.61538556832012e-06,0.7758447259717589,0.1376069712744061,5.0,7.0,1.0,0.4444444444444444,1.0,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999999999919088,0.5694173088344816,0.13597772976490113,0.18848956210524256
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",120,145,late,2.0,3.608287423822534e+16,1.1104659192012123,3.2493454877193096e+16,0.9999999998687733,0.9999999999790222,5.27415952174722e-06,2.573677452525717e-06,0.8341901316606166,0.1449657559293614,5.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.8571428571428571,1.0,0.5,2.0,0.9999999999941251,0.5521989498770392,0.13311989517819606,0.18346023447121598
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",121,146,late,2.0,1.3549619890198618e+16,1.047409296685246,1.2936318145236376e+16,0.9999999996154816,0.9999999999849474,9.767120209706418e-06,1.9800928973690013e-06,0.6698943440407457,0.14571688134134325,7.0,7.0,1.0,0.2777777777777778,1.0,0.0,0.7777777777777778,0.8571428571428571,1.0,0.5,2.0,0.9999999999951499,0.5231433402441147,0.13240658961100932,0.1860794946108219
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",122,147,late,2.0,2.493191399854171e+16,1.1499708740473933,2.1680474315660104e+16,0.999999999858251,0.9999999999869013,6.348745833476925e-06,1.6718778309369557e-06,0.7653389338889915,0.1376068199849195,5.0,7.0,1.0,0.3888888888888889,1.0,0.0,0.7142857142857143,0.8571428571428571,1.0,0.5,2.0,0.9999999999953593,0.5694170745929016,0.1359777153246051,0.1884895841916563
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",123,148,late,2.0,1.0422680241348492e+16,1.1104659038399964,9385862461248754.0,0.9999999993807175,0.9999999999957458,1.4223367895379221e-05,8.868994506398368e-07,0.4631817483776589,0.14496570852380755,7.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999999953985,0.5521989430365619,0.13311990517616298,0.18346023906343484
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",124,149,late,2.0,1.884354818105224e+16,1.0474091751415835,1.7990627376836816e+16,0.9999999996220946,0.9999999999955591,8.183434074715557e-06,9.569913300699895e-07,0.4749698275037426,0.14571691166636133,6.0,7.0,0.9444444444444444,0.3333333333333333,0.5,0.0,0.75,0.8571428571428571,1.0,0.5,2.0,0.9999999999958755,0.5231432823477062,0.13240658667854777,0.18607961994548466
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",125,150,late,2.0,1.3520482323817677e+17,1.1499706938502312,1.1757240768066517e+17,0.9999999937032189,0.9999999999983848,4.351934374234127e-05,7.165156022577909e-07,0.4560980232582854,0.13760672965857726,7.0,7.0,0.9444444444444444,0.2777777777777778,0.5,0.0,0.8,0.8571428571428571,1.0,0.5,2.0,0.9999999999966926,0.5694169977552391,0.13597770723984423,0.18848956181907237
mixed,mixed_q_2_8_gamma_0_5,"смешанная память, цикл",126,151,late,2.0,3.524555377694512e+16,1.1104661079226938,3.1739423225511692e+16,0.9999999689688358,0.9999999999984902,9.969072466781137e-05,6.358823923524604e-07,0.5447198817667941,0.1449657535052778,6.0,7.0,1.0,0.3333333333333333,1.0,0.0,0.7142857142857143,0.8571428571428571,1.0,0.5,2.0,0.9999999999972853,0.5521990339266594,0.13311990081028802,0.18346022884050522
