date,series_code,series_name,series_label,variant,index_value
2023-05-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,178.294
2023-06-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,216.296
2023-07-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,220.535
2023-08-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,204.032
2023-09-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,237.458
2023-10-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,215.011
2023-11-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,217.25
2023-12-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,280.083
2024-01-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,153.716
2024-02-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,183.977
2024-03-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,211.842
2024-04-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,209.909
2024-05-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,203.364
2024-06-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,234.634
2024-07-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,223.96
2024-08-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,224.004
2024-09-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,229.867
2024-10-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,231.358
2024-11-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,220.354
2024-12-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,295.9
2025-01-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,151.807
2025-02-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,185.276
2025-03-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,196.668
2025-04-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,189.996
2025-05-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,176.518
2025-06-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,219.6
2025-07-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,224.847
2025-08-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,212.65
2025-09-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,248.042
2025-10-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,230.796
2025-11-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,223.158
2025-12-01,25,Производство готовых металличес,25 Производство готовых металличес,raw,294.812
2013-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,100.0
2013-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,99.4048
2013-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,99.0955
2013-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,98.9461
2013-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,98.8088
2013-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,97.9348
2013-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,96.8944
2013-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,97.0775
2013-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,99.8134
2013-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,104.138
2013-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,107.301
2013-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,107.673
2014-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,106.531
2014-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,106.067
2014-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,106.759
2014-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,108.263
2014-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,110.638
2014-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,113.746
2014-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,116.78
2014-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,118.67
2014-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,119.045
2014-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,118.717
2014-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,118.792
2014-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,119.556
2015-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,120.268
2015-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,120.692
2015-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,121.516
2015-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,122.801
2015-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,123.264
2015-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,122.71
2015-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,122.215
2015-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,122.609
2015-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,123.546
2015-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,124.174
2015-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,124.197
2015-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,124.252
2016-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,124.589
2016-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,124.173
2016-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,122.493
2016-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,120.196
2016-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,118.996
2016-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,120.424
2016-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,124.107
2016-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,128.083
2016-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,131.122
2016-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,133.183
2016-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,134.484
2016-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,135.441
2017-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,136.565
2017-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,137.692
2017-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,138.586
2017-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,138.744
2017-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,138.201
2017-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,136.623
2017-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,133.759
2017-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,130.183
2017-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,127.173
2017-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,125.285
2017-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,124.319
2017-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,124.322
2018-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,125.898
2018-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,128.945
2018-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,132.023
2018-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,132.567
2018-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,130.024
2018-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,126.243
2018-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,123.852
2018-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,124.07
2018-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,126.226
2018-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,128.986
2018-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,130.557
2018-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,129.124
2019-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,124.507
2019-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,121.035
2019-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,123.447
2019-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,133.651
2019-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,147.04
2019-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,157.32
2019-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,162.978
2019-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,167.741
2019-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,169.609
2019-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,162.694
2019-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,149.134
2019-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,139.502
2020-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,138.967
2020-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,141.019
2020-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,138.089
2020-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,133.515
2020-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,135.299
2020-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,147.757
2020-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,163.866
2020-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,172.669
2020-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,170.494
2020-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,164.424
2020-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,163.204
2020-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,167.073
2021-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,170.912
2021-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,169.424
2021-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,163.517
2021-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,158.237
2021-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,157.254
2021-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,159.568
2021-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,162.007
2021-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,164.012
2021-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,170.149
2021-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,183.968
2021-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,200.346
2021-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,207.824
2022-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,203.199
2022-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,193.977
2022-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,190.461
2022-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,191.739
2022-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,190.778
2022-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,184.722
2022-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,178.925
2022-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,179.323
2022-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,185.698
2022-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,194.571
2022-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,203.12
2022-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,210.287
2023-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,217.722
2023-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,225.87
2023-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,234.918
2023-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,244.117
2023-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,253.397
2023-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,261.976
2023-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,267.853
2023-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,268.977
2023-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,266.595
2023-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,265.854
2023-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,271.697
2023-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,284.723
2024-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,300.275
2024-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,313.264
2024-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,321.166
2024-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,324.723
2024-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,327.268
2024-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,330.839
2024-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,334.578
2024-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,337.143
2024-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,337.935
2024-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,338.035
2024-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,340.04
2024-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,345.08
2025-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,351.333
2025-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,357.757
2025-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,365.992
2025-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,376.109
2025-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,382.201
2025-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,380.781
2025-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,376.996
2025-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,377.894
2025-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,384.867
2025-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,391.451
2025-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,384.312
2025-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_smoothed,341.976
2013-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,98.8292
2013-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,97.8627
2013-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,102.716
2013-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,95.8822
2013-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,98.2893
2013-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,102.936
2013-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,93.6129
2013-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,97.6194
2013-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,96.8806
2013-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,99.4615
2013-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,121.078
2013-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,102.933
2014-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,102.323
2014-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,107.584
2014-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,108.999
2014-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,106.57
2014-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,109.053
2014-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,114.325
2014-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,118.3
2014-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,118.108
2014-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,119.426
2014-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,122.341
2014-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,110.408
2014-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,123.575
2015-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,123.385
2015-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,119.531
2015-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,115.322
2015-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,127.583
2015-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,126.371
2015-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,119.929
2015-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,119.783
2015-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,125.601
2015-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,120.434
2015-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,127.745
2015-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,125.117
2015-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,117.518
2016-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,130.004
2016-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,124.688
2016-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,119.99
2016-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,124.278
2016-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,118.376
2016-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,109.5
2016-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,135.792
2016-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,124.853
2016-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,129.705
2016-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,135.399
2016-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,133.992
2016-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,135.834
2017-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,134.672
2017-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,137.839
2017-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,140.375
2017-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,139.209
2017-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,133.792
2017-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,140.793
2017-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,136.578
2017-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,124.232
2017-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,130.578
2017-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,122.29
2017-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,128.087
2017-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,121.661
2018-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,126.098
2018-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,125.929
2018-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,134.18
2018-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,135.629
2018-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,133.714
2018-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,118.517
2018-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,126.314
2018-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,122.103
2018-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,128.625
2018-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,125.548
2018-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,130.224
2018-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,140.595
2019-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,117.426
2019-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,121.688
2019-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,122.806
2019-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,123.276
2019-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,139.085
2019-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,202.388
2019-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,128.692
2019-08-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,157.813
2019-09-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,181.49
2019-10-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,196.115
2019-11-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,121.658
2019-12-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,125.426
2020-01-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,138.651
2020-02-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,165.312
2020-03-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,137.761
2020-04-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,114.027
2020-05-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,154.036
2020-06-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,113.566
2020-07-01,26,"Производство компьютеров, элект","26 Производство компьютеров, элект",adj_unsmoothed,179.365
