alpha,threshold_in,threshold_out,model,case,regime,start,end,stage,var_omega,cond_scaled,interpretability,degenerate_window,R2_enter,selected_count,hit_rate,false_lag_count,false_lag_rate,miss_rate,no_model,exact_recovery
0.01,0.01,0.015,base,base_a_0_8,устойчивое насыщение,145,170,late,0.0,0.0,low_dispersion,1,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,base,base_a_0_8,устойчивое насыщение,146,171,late,0.0,0.0,low_dispersion,1,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,base,base_a_0_8,устойчивое насыщение,147,172,late,0.0,0.0,low_dispersion,1,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,base,base_a_0_8,устойчивое насыщение,148,173,late,0.0,0.0,low_dispersion,1,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,base,base_a_0_8,устойчивое насыщение,149,174,late,0.0,0.0,low_dispersion,1,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,base,base_a_0_8,устойчивое насыщение,150,175,late,0.0,0.0,low_dispersion,1,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,base,base_a_0_8,устойчивое насыщение,151,176,late,0.0,0.0,low_dispersion,1,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,base,base_a_0_8,устойчивое насыщение,152,177,late,0.0,0.0,low_dispersion,1,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,base,base_a_0_8,устойчивое насыщение,153,178,late,0.0,0.0,low_dispersion,1,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,base,base_a_0_8,устойчивое насыщение,154,179,late,0.0,0.0,low_dispersion,1,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,0,25,early,0.20821512746682966,842383.348534742,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,1,26,early,0.20951857985126104,164380786.5454988,interpretable,0,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,2,27,early,0.20965628999903596,8518895133.933614,interpretable,0,0.9999999999999857,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,3,28,early,0.20991960462503645,50030039516.44118,interpretable,0,0.9999999999778192,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,4,29,early,0.20994273313849043,2467716003823.8945,interpretable,0,0.999999999358854,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,5,30,early,0.20998704210306848,19297369051676.875,interpretable,0,0.9999999990973453,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,6,31,early,0.2099907734805911,3101099297809667.0,interpretable,0,0.9999999978618619,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,7,32,early,0.20999792427487782,5500687559050963.0,interpretable,0,0.999999999922563,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,8,33,early,0.20999852209704548,4086026756910632.0,interpretable,0,0.9999999746791413,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,9,34,early,0.2099996678208004,5821659846584163.0,interpretable,0,0.9999999496898954,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,10,35,early,0.20999976349292632,6714335901070046.0,interpretable,0,0.9999997551596836,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,11,36,early,0.20999994684970996,1.10217011453434e+16,interpretable,0,0.999999999998682,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,12,37,early,0.20999996215777714,1.3192862307575258e+16,interpretable,0,0.99999998914846,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,13,38,early,0.2099999914959121,1.4121115753869534e+16,interpretable,0,0.999999968339966,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,14,39,early,0.20999999394521643,1.4299215804223908e+16,interpretable,0,0.9999999965596231,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,15,40,early,0.20999999863934488,9320128259540850.0,interpretable,0,0.9999999999999966,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,16,41,early,0.20999999903123392,9562566671851408.0,interpretable,0,0.9999999999853331,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,17,42,early,0.20999999978229508,1.8248556718477036e+16,interpretable,0,0.9999999999819013,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,18,43,early,0.20999999984499737,2.1829949846654796e+16,interpretable,0,0.9999999934059797,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,19,44,early,0.2099999999651672,1.6710063866709878e+16,interpretable,0,0.9999999995659029,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,20,45,early,0.20999999997519955,1.6753607162553882e+16,interpretable,0,0.9999973433908047,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,21,46,early,0.20999999999442667,2.035759518669454e+16,interpretable,0,0.9999811506118611,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,22,47,early,0.2099999999960318,1.6462105150198462e+16,interpretable,0,0.9999814460201014,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,23,48,early,0.20999999999910815,1.742355016129322e+16,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,24,49,early,0.20999999999936497,1.5515591799363764e+16,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,25,50,early,0.20999999999985716,1.6031303600736286e+16,interpretable,0,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,26,51,early,0.20999999999989827,1.889147907181844e+16,interpretable,0,0.99999999999999,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,27,52,early,0.209999999999977,2.291658981869797e+16,interpretable,0,0.9999999999999466,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,28,53,early,0.2099999999999836,2.3985730446817096e+16,interpretable,0,0.9999999999997918,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,29,54,early,0.20999999999999616,2.5480387624379464e+16,interpretable,0,0.9999999999987056,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,30,55,early,0.20999999999999722,2.366777283196879e+16,interpretable,0,0.9999999999519561,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,31,56,early,0.20999999999999922,2.9246508476498604e+16,interpretable,0,0.9999999999869827,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,32,57,early,0.20999999999999935,2.745976294685595e+16,interpretable,0,0.99999999876331,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,33,58,early,0.20999999999999971,1.8633964732395178e+17,collinearity_heavy,0,0.99999999591298,3.0,1.0,2.0,0.6666666666666666,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,34,59,early,0.2099999999999997,3.001920288630106e+17,collinearity_heavy,0,0.9999999984810755,4.0,1.0,3.0,0.75,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,35,60,early,0.20999999999999977,4.025864278532759e+17,collinearity_heavy,0,0.9999999971585902,5.0,1.0,4.0,0.8,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,36,61,early,0.20999999999999977,1.5759465220514499e+18,collinearity_heavy,0,0.9999984324804483,6.0,1.0,5.0,0.8333333333333334,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,37,62,early,0.20999999999999977,4.4117840934041594e+33,collinearity_heavy,0,0.9999997759416128,7.0,1.0,6.0,0.8571428571428571,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,38,63,early,0.20999999999999977,5.557924364844535e+34,collinearity_heavy,0,0.9999995319286701,9.0,1.0,8.0,0.8888888888888888,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,39,64,early,0.20999999999999977,2.4341425708257947e+49,collinearity_heavy,0,0.9999781425617891,10.0,1.0,9.0,0.9,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,40,65,early,0.20999999999999977,2.9443313520943753e+50,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,41,66,early,0.20999999999999977,4.313494952443464e+65,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,42,67,early,0.20999999999999977,5.873917321962264e+64,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,43,68,early,0.20999999999999977,2.1093552195580477e+81,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,44,69,early,0.20999999999999977,9.302843990879947e+81,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,45,70,early,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,46,71,early,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,47,72,early,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,48,73,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,49,74,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,50,75,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,51,76,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,52,77,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,53,78,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,54,79,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,55,80,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,56,81,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,57,82,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,58,83,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,59,84,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,60,85,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,61,86,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,62,87,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,63,88,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,64,89,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,65,90,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,66,91,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,67,92,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,68,93,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,69,94,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,70,95,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,71,96,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,72,97,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,73,98,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,74,99,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,75,100,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,76,101,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,77,102,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,78,103,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,79,104,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,80,105,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,81,106,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,82,107,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,83,108,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,84,109,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,85,110,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,86,111,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,87,112,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,88,113,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,89,114,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,90,115,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,91,116,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,92,117,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,93,118,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,94,119,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,95,120,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,96,121,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,97,122,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,98,123,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,99,124,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,100,125,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,101,126,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,102,127,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,103,128,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,104,129,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,105,130,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,106,131,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,107,132,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,108,133,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,109,134,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.01,0.01,0.015,base,base_a_2_2,затухающие колебания,110,135,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
