series_code,start,end,preferred_tool,interpretability_label,actual_next,pred_model,pred_naive,ae_model,ae_naive,improves
21,77,101,phase_short_forecast,interpretable,235.33,236.3852582155628,236.532,1.0552582155627874,1.2019999999999982,1.0
21,78,102,phase_short_forecast,interpretable,244.697,234.16153800636306,235.33,10.535461993636943,9.36699999999999,0.0
21,79,103,phase_short_forecast,interpretable,240.954,241.63584624108753,244.697,0.681846241087527,3.742999999999995,1.0
21,80,104,phase_short_forecast,interpretable,285.723,237.41945743569556,240.954,48.30354256430445,44.769000000000005,0.0
21,81,105,phase_short_forecast,interpretable,284.266,273.50281555128083,285.723,10.763184448719187,1.4569999999999936,0.0
21,82,106,phase_short_forecast,interpretable,337.888,266.0249150074645,284.266,71.8630849925355,53.62199999999996,0.0
21,83,107,phase_short_forecast,interpretable,283.785,301.49049229397554,337.888,17.70549229397551,54.10299999999995,1.0
21,84,108,phase_short_forecast,interpretable,322.639,270.26828538929414,283.785,52.370714610705875,38.853999999999985,0.0
21,85,109,phase_short_forecast,interpretable,332.127,294.17098315747813,322.639,37.956016842521876,9.488,0.0
21,86,110,phase_short_forecast,interpretable,306.277,312.8795459336952,332.127,6.6025459336952395,25.850000000000023,1.0
21,87,111,phase_short_forecast,interpretable,264.266,295.758859817279,306.277,31.492859817278998,42.01099999999997,1.0
21,88,112,phase_short_forecast,interpretable,265.365,265.6056620528539,264.266,0.24066205285390652,1.0989999999999895,1.0
21,89,113,phase_short_forecast,interpretable,263.254,268.86842662474737,265.365,5.614426624747352,2.11099999999999,0.0
21,90,114,phase_short_forecast,interpretable,268.929,267.8407903725848,263.254,1.0882096274151536,5.6749999999999545,1.0
21,91,115,phase_short_forecast,interpretable,258.883,271.8008003546164,268.929,12.917800354616418,10.045999999999992,0.0
21,92,116,phase_short_forecast,interpretable,243.482,266.9602600430505,258.883,23.478260043050483,15.400999999999982,0.0
21,93,117,phase_short_forecast,interpretable,223.159,253.14455616674263,243.482,29.98555616674264,20.323000000000008,0.0
21,94,118,phase_short_forecast,interpretable,203.996,231.37789774998046,223.159,27.381897749980453,19.162999999999982,0.0
21,95,119,phase_short_forecast,collinearity_heavy,255.905,210.55704905424113,203.996,45.34795094575887,51.90899999999999,1.0
21,96,120,do_not_read_regression,low_dispersion,233.786,255.49908648261345,255.905,21.71308648261345,22.119,1.0
21,97,121,phase_short_forecast,collinearity_heavy,289.182,245.14382675771438,233.786,44.03817324228564,55.396000000000015,1.0
21,98,122,phase_short_forecast,interpretable,271.058,269.078978758341,289.182,1.9790212416589839,18.124000000000024,1.0
21,99,123,phase_short_forecast,interpretable,269.057,279.06533985353633,271.058,10.008339853536313,2.0009999999999764,0.0
21,100,124,phase_short_forecast,interpretable,284.815,272.7800166167792,269.057,12.034983383220776,15.757999999999981,1.0
21,101,125,phase_short_forecast,interpretable,272.375,279.71063732564244,284.815,7.335637325642438,12.439999999999998,1.0
21,102,126,phase_short_forecast,interpretable,274.292,278.3295688005226,272.375,4.037568800522649,1.9169999999999732,0.0
21,103,127,phase_short_forecast,interpretable,286.91,276.5669291260107,274.292,10.343070873989348,12.618000000000052,1.0
21,104,128,phase_short_forecast,interpretable,275.997,281.3507482107821,286.91,5.353748210782101,10.913000000000011,1.0
